COM,Nom Commune,P20_SCOL1517,P20_SCOL1824,ETTEF2021,P20_SCOL2529,P20_NSCOL15P_CAPBEP,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,P20_NSCOL15P_SUP34,P20_NSCOL15P_SUP5,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_ACT1564,P20_ACTOCC1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_DIPLMIN,P20_ACT_SUP34,P20_ACT_SUP5,P20_INACT1564,P20_ETUD1564,P20_RETR1564,P20_AINACT1564,C20_ACT1564_CS2,C20_ACT1564_CS3,C20_ACT1564_CS4,MED20,NBPERSMENFISC20,NTLBIN
19222,Saint-Martin-la-Meanne,6,3,0,0,91,55,24,21,17,0,0,9,3,176.549497238495,125.793675252391,106.982778173079,18.8108970793126,2.91814397527533,2.00850705931838,0.996859413430648,9.89659221709415,8.94301979154714,11.9483894243193,50.755821986104,4.91143677437851,35.931952102581,9.9124331091445,4.98429706715324,0.0,34.5289890145003,19420,362,0
19223,Saint-Martin-Sepert,5,1,0,1,85,33,13,11,13,0,0,7,0,152.800266752944,127.449701510274,117.585666801414,9.86403470885986,0.941496655154454,0.941496655154454,0.0,6.54243267106544,6.6150489914961,11.4470060845269,25.3505652426702,5.40873929977207,11.070884320453,8.87094162244521,19.1506960726,4.12603855061501,15.0847387358496,19820,248,0
19225,Saint-Merd-de-Lapleau,9,1,0,0,34,24,14,10,6,0,0,1,0,86.8965517241379,54.0689655172414,47.3103448275862,6.75862068965517,0.96551724137931,0.0,0.0,5.79310344827586,4.82758620689655,2.89655172413793,32.8275862068966,8.68965517241379,13.5172413793103,10.6206896551724,0.0,4.82758620689655,9.6551724137931,17870,185,0
19226,Saint-Merd-les-Oussines,0,1,0,0,30,30,9,4,17,0,0,3,1,63.7981651376147,50.3669724770642,49.2477064220183,1.11926605504587,0.0,0.0,0.0,4.47706422018349,3.35779816513761,8.95412844036697,13.4311926605505,1.11926605504587,10.0733944954128,2.23853211009174,0.0,16.7889908256881,11.1926605504587,18970,91,0
19227,Saint-Mexant,51,15,0,2,275,237,138,108,56,0,2,11,1,798.809555289749,635.826361679803,601.896852203501,33.9295094763026,5.93912034730044,5.01988666256494,1.00504178258511,27.9637138540699,95.960617659889,48.9398453910468,162.983193609946,58.6993445833358,79.3662508400947,24.9175981865155,29.9621972364178,64.9228449555241,229.865159574423,24930,1336,0
19228,Saint-Pantaleon-de-Lapleau,1,1,0,0,15,9,11,5,3,0,0,3,1,41.25,29.90625,28.875,1.03125,0.0,0.0,0.0,5.15625,2.0625,3.09375,11.34375,1.03125,4.125,6.1875,0.0,0.0,10.3125,s,s,0
19229,Saint-Pantaleon-de-Larche,186,83,14,5,1192,710,438,267,149,2,17,103,7,2969.98248550441,2304.10281901831,2129.21815437357,174.88466464474,22.294882132984,10.7651235573198,8.0572682913233,199.337106333944,211.258010311454,136.970430428218,665.879666486097,236.848315191229,258.069216328583,170.962134966284,121.021242933173,235.719315287608,628.916082746405,22090,5021,0
19230,Saint-Pardoux-Corbier,10,3,0,0,89,60,46,23,19,0,0,3,3,226.0,175.0,162.0,13.0,3.0,0.0,1.0,13.0,17.0,15.0,51.0,11.0,24.0,16.0,15.0,20.0,45.0,20980,384,0
19231,Saint-Pardoux-la-Croisille,2,0,0,1,41,40,14,14,10,0,0,5,1,94.9213483146067,75.1460674157303,65.2584269662921,9.8876404494382,0.0,0.98876404494382,0.98876404494382,1.97752808988764,6.92134831460674,4.9438202247191,19.7752808988764,1.97752808988764,13.8426966292135,3.95505617977528,4.9438202247191,9.8876404494382,14.8314606741573,19040,148,0
19232,Saint-Pardoux-le-Neuf,0,0,0,0,21,18,11,4,2,0,0,5,0,51.3157894736842,40.0263157894737,39.0,1.02631578947368,0.0,0.0,0.0,1.02631578947368,4.10526315789474,2.05263157894737,11.2894736842105,0.0,10.2631578947368,1.02631578947368,0.0,5.13157894736842,10.2631578947368,s,s,0
19233,Saint-Pardoux-le-Vieux,12,1,1,0,74,44,26,27,19,0,0,9,0,175.0,142.0,132.0,10.0,1.0,0.0,0.0,1.0,26.0,11.0,33.0,13.0,11.0,9.0,15.0,15.0,30.0,23460,284,0
19234,Saint-Pardoux-l'Ortigier,20,10,0,0,141,80,37,22,12,1,0,11,1,302.784916883742,242.416851698317,222.292968296161,20.1238834021557,2.01106194009231,1.00888947333972,0.0,11.0539196952259,18.0891080082901,11.0640405315187,60.3680651854251,22.0706578146547,24.2100456290111,14.0873617417593,30.1823252023467,25.1546701619153,40.2375215866185,21760,469,0
19235,Saint-Paul,5,6,0,0,68,30,15,15,8,0,1,7,0,124.710340311096,88.558745354679,82.5444798448165,6.01426550986251,1.99995794665922,0.0,0.0,10.0689031886339,12.0686249020072,5.00690947608017,36.151594956417,8.1035500244179,17.9928418514201,10.055203080579,5.00217312205548,15.069364693961,10.0000243516779,22180,227,0
19236,Saint-Priest-de-Gimel,12,3,0,0,119,78,33,29,13,1,2,17,4,281.0,224.0,195.0,29.0,1.0,1.0,1.0,14.0,20.0,11.0,57.0,14.0,24.0,19.0,25.0,25.0,60.0,20560,487,0
19237,Saint-Privat,26,13,1,0,292,129,62,38,17,1,3,27,1,546.0,375.0,348.0,27.0,3.0,1.0,0.0,25.0,26.0,9.0,171.0,32.0,65.0,74.0,15.0,5.0,55.0,20370,945,0
19238,Saint-Remy,8,5,0,1,65,44,16,10,2,0,1,3,1,148.864272521191,120.622760997713,111.890104074751,8.73265692296233,0.0,0.0,0.0,4.78271153728269,8.51829496435996,1.02213409792706,28.2415115234776,10.4512708615156,8.94851359169689,8.84172707026505,9.40341588773583,0.0,9.66851380365021,19990,237,0
19239,Saint-Robert,6,2,0,0,71,33,34,17,12,0,1,7,0,143.593633521666,109.05629293778,98.5805894809291,10.4757034568505,1.91073659092021,1.03813171439828,0.0,11.6213895658893,12.6647130803717,4.93977241513481,34.5373405838862,7.4842246633213,18.0461759668172,9.00693995374769,19.3035784346621,10.3813171439828,4.77263520552027,21380,276,0
19240,Saint-Salvadour,11,6,0,0,79,45,22,22,5,0,0,4,1,172.026872497115,131.683922340642,118.22927400428,13.454648336362,1.06544963458199,0.0,0.0,12.8289933222431,13.7667406722779,3.80553580464113,40.3429501564738,12.7188529701472,15.3115500712539,12.3125471150727,9.72304139768327,10.1726732763855,15.4999214492954,22610,297,0
19241,Saint-Setiers,7,3,1,1,65,42,31,11,13,0,0,5,1,156.290607008741,100.40212955235,93.6774539843526,6.72467556799728,0.922471693623811,0.0,1.00313665930593,4.88049393099682,4.96115889667894,9.86779339350715,55.8884774563909,7.77856985847168,18.2270183359892,29.88288926193,9.62804176464873,4.74306129727602,14.6362125150906,21220,220,0
19242,Saint-Solve,20,8,0,0,104,71,35,32,17,0,0,6,0,269.336516219028,204.005701524669,184.262762148665,19.742939376004,0.0,1.89888204903852,0.0,10.9365368793856,18.6325385061349,11.8892714181425,65.3308146943598,25.0178110020111,22.3606292717013,17.9523744206474,14.4469605259708,40.2050863461648,54.3557355510327,21440,467,0
19243,Saint-Sornin-Lavolps,21,10,2,1,231,141,76,48,35,0,2,21,4,418.549298257661,307.015180409891,275.493699863369,31.521480546522,2.00437382738464,2.94251784242813,0.0,25.717382363963,28.8362962069092,21.7887418011423,111.534117847769,20.6231156289147,60.1339199991996,30.777082219655,24.8134904401545,59.5618430766415,24.7331256451885,22010,855,0
19244,Saint-Sulpice-les-Bois,5,0,0,0,16,14,7,9,4,0,0,2,0,44.1538461538462,32.5897435897436,28.3846153846154,4.20512820512821,0.0,0.0,1.05128205128205,0.0,7.35897435897436,4.20512820512821,11.5641025641026,5.25641025641026,5.25641025641026,1.05128205128205,0.0,5.25641025641026,15.7692307692308,s,s,0
19245,Saint-Sylvain,10,1,0,0,32,23,9,4,4,0,0,4,0,80.0,47.0,41.0,6.0,1.0,0.0,0.0,9.0,2.0,5.0,33.0,8.0,16.0,9.0,20.0,5.0,5.0,22080,106,0
19246,Saint-Viance,76,32,10,0,457,262,188,115,66,3,10,47,4,1149.19083162318,890.040568061651,811.432489153815,78.608078907836,6.89561956483969,5.0605606660124,1.01796937351248,48.056644073439,98.4233890023664,52.7073453159404,259.150263561533,98.7339712324699,106.621814861386,53.7944774676774,69.906138496612,101.368298443204,218.644704580491,23110,1870,0
19247,Saint-Victour,4,5,0,0,50,25,13,10,15,0,0,3,1,113.0,95.0,85.0,10.0,1.0,2.0,0.0,6.0,10.0,11.0,18.0,6.0,6.0,6.0,15.0,30.0,15.0,23660,190,0
19248,Saint-Ybard,17,10,0,0,164,104,62,36,32,1,0,14,1,392.630742430011,328.386625859914,298.159111292208,30.2275145677057,4.04773878984778,2.00527290305583,1.02106051244286,18.1241877336758,28.1296196525633,21.1653958090129,64.244116570097,18.7368773779506,24.3222154454874,21.1850237466589,25.1546457725231,19.7771837442683,74.7370706864637,21480,664,0
19249,Saint-Yrieix-le-Dejalat,16,5,0,0,94,50,37,16,9,0,1,10,1,192.850220565281,151.50074664774,136.864905660631,14.6358409871095,1.05014345715774,0.0,1.00156531409641,12.6762278282574,9.11584741668375,8.31835681518371,41.349473917541,14.1199267097498,15.7493062579258,11.4802409498654,17.075516762084,0.0,9.78399820476547,18880,350,0
19250,Salon-la-Tour,18,6,1,0,170,115,67,29,22,0,1,13,4,389.025827629103,303.526324183517,276.876149800329,26.6501743831885,1.00466112480289,4.14656016812008,1.99373488339759,12.2318394542407,20.4455570470153,18.3718771807233,85.4995034455854,21.78647792787,45.2767985239883,18.4362269937271,20.1748634340287,25.1981497013635,81.0161334172918,20410,631,0
19251,Sarran,6,3,0,1,62,48,21,22,13,1,1,4,1,151.378255270004,117.545637826551,107.577825924859,9.96781190169171,0.994131842842036,1.98303690570194,0.0,4.97596901741028,14.9333546936129,5.97532764023445,33.8326174434533,8.91588086666314,11.9874916639841,12.9292449128061,9.96786744442086,19.9094614039591,19.9090470140991,21610,261,0
19252,Sarroux - Saint Julien,33,8,1,0,248,147,78,50,35,0,2,4,3,493.292979738715,386.453024569304,359.919377526612,26.5336470426926,2.91841496976351,2.96426387694186,0.939060861808593,13.9612131727538,33.52475484839,19.6790711896855,106.839955169411,30.3535410547024,50.3954045126112,26.0910096020976,35.4146321155381,19.7576354383035,76.9202720955503,21830,857,0
19253,Segonzac,8,3,0,0,60,17,9,4,12,0,0,4,0,123.652550507555,89.6237302805821,75.6923028715877,13.9314274089944,1.95724461666749,0.0,0.0,12.9676538159854,4.92515924617439,10.7960859740017,34.0288202269732,8.83937943878433,17.1962956433692,7.99314514481966,0.0,4.89243893985613,9.94984710650976,19370,197,0
19254,Segur-le-Chateau,5,0,0,0,50,37,13,17,16,0,1,6,4,116.0,72.0,66.0,6.0,1.0,0.0,0.0,7.0,9.0,13.0,44.0,4.0,25.0,15.0,10.0,0.0,5.0,19620,171,0
19255,Seilhac,49,20,4,5,380,298,167,147,89,2,6,55,8,972.197335796345,752.798988464218,702.477170398405,50.3218180658134,4.02524206443024,3.01936325628784,3.01985668864972,29.1884944475707,101.644827090249,60.3847998990329,219.398347332127,55.3415916868439,104.678079275346,59.3786763699375,60.3810990353667,120.769601370221,221.431491294666,23750,1751,0
19256,Serandon,3,2,0,0,84,42,39,15,16,0,0,9,2,180.428309609094,128.711262909501,107.012439918495,21.6988229910058,2.95098554695113,0.0,0.0,7.7916545436985,6.96978631510233,5.84471719297053,51.7170466995929,4.81017518870238,32.2544649084161,14.6524066024744,15.0646417523365,0.0,14.3159034804914,20710,353,0
19257,Serilhac,5,3,0,1,47,48,28,20,8,0,0,8,1,154.574787819333,128.565477237505,117.700113417317,10.8653638201881,3.07910802858256,0.94874588968806,0.0,9.27848588561518,12.7202879135206,6.0060233469816,26.0093105818277,4.67203315963077,12.3591810283348,8.97809639386221,4.93397328565192,0.0,30.2050895913093,19950,277,0
19258,Servieres-le-Chateau,19,7,1,0,141,91,33,22,10,1,1,12,5,334.357338007041,247.857808438902,228.927702766992,18.9301056719106,3.45548882449588,2.17978702228465,0.0,77.0913313335222,14.8893783873904,5.2670492956631,86.4995295681391,15.7967015892277,45.8048095142443,24.8980184646671,0.0,0.0,36.6057785243149,20990,481,0
19259,Sexcles,1,0,0,0,58,43,14,19,8,0,0,5,0,112.646737873132,95.6171365635157,89.8533745086851,5.76376205483062,1.90497564728065,0.0,1.00162799488934,2.88156814881634,13.9007753309416,3.98274404223429,17.0296013096167,0.976592501535684,12.0201777375047,4.03283107057631,14.4109695300714,0.0,34.687785200975,19100,219,0
19260,Sioniac,8,1,0,0,57,30,19,14,6,0,0,4,1,113.480955466136,84.6595167627227,78.7757751853777,5.88374157734499,1.99000535816865,0.0,0.0,8.79124874221229,7.86988537231775,4.96287165162733,28.8214387034132,7.67519090325974,16.2046763674687,4.94157143268478,0.0,5.02820867184585,29.619805160854,20120,222,0
19261,Sornac,12,9,4,1,145,92,38,35,17,2,2,10,1,461.696701442533,284.747910937031,257.851285932768,26.8966250042627,3.91086168769073,2.60149805395154,1.98598263081968,80.7030675282776,23.7823553338975,8.43226480739687,176.948790505502,14.2665076304338,53.6146943992612,109.067588475807,14.6111320477947,4.63611363631981,47.9804930060387,21130,563,0
19262,Soudaine-Lavinadiere,5,2,1,0,36,17,17,11,8,0,0,2,2,80.0,63.0,56.0,7.0,0.0,0.0,0.0,0.0,8.0,6.0,17.0,5.0,9.0,3.0,5.0,0.0,10.0,18380,151,0
19263,Soudeilles,9,2,0,0,81,50,23,19,16,0,0,6,0,175.74005294159,134.038936234498,128.011029746487,6.02790648801113,1.00075658817796,1.00075658817796,1.01244006764964,8.00659045530708,10.9511153988085,7.90305083382548,41.7011167070917,9.81283189297437,14.0222757139632,17.8660091001542,10.0075658817796,0.0,29.7930572903141,21430,304,0
19264,Soursac,8,3,0,0,140,85,45,22,15,0,1,11,2,273.130335050129,186.414857350636,156.348744679871,30.0661126707645,2.99924463120984,0.0,0.0,15.2022968686954,7.17682976490428,8.08597577469218,86.7154776994931,10.3231469264991,46.9424726022026,29.4498581707914,25.1420147257372,25.3612810520478,29.9913829585672,20950,443,0
19265,Tarnac,2,2,0,1,83,62,27,24,23,0,0,8,4,192.215188190048,132.968492745785,109.960033357448,23.0084593883379,0.0,4.15364769377739,4.33569344098001,8.31427504529219,14.6263396648858,18.8306408716223,59.2466954442627,3.21567467647003,33.168239032528,22.8627817352646,32.1909593357563,6.02227344161953,42.621172970033,19630,312,1
19266,Thalamy,5,3,0,0,29,22,2,6,2,0,0,2,1,59.9081632653061,45.1938775510204,39.9387755102041,5.25510204081633,0.0,0.0,0.0,1.05102040816327,4.20408163265306,2.10204081632653,14.7142857142857,7.35714285714286,5.25510204081633,2.10204081632653,0.0,5.25510204081633,5.25510204081633,21050,101,0
19268,Toy-Viam,0,1,0,0,3,7,3,7,1,0,0,1,0,17.9714285714286,14.8,14.8,0.0,0.0,0.0,0.0,2.11428571428571,3.17142857142857,2.11428571428571,3.17142857142857,1.05714285714286,1.05714285714286,1.05714285714286,0.0,0.0,5.28571428571429,s,s,0
19269,Treignac,34,19,4,0,303,174,96,75,57,2,10,41,3,601.0,429.0,389.0,40.0,5.0,2.0,2.0,39.0,44.0,30.0,172.0,43.0,83.0,46.0,65.0,20.0,65.0,21790,1137,0
19270,Troche,23,10,0,0,142,80,32,31,23,0,0,14,1,321.723417306724,242.881680631038,211.270697206841,31.610983424197,3.99656652882985,0.984465225572101,0.965518762251708,22.7262869971175,20.7369156342619,16.7028567309949,78.8417366756858,28.970660986926,37.9754430045114,11.8956326842483,19.7858957689905,4.92232612786051,34.556592034465,20830,461,0
19271,Tudeils,7,1,0,0,62,36,19,22,15,0,0,4,0,146.016016459481,115.815690584274,101.653964864377,14.1617257198972,1.85089655797408,0.939096965425715,0.939096965425715,7.2380647534937,16.8676519815035,11.2990100088741,30.200325875207,7.41681015587449,14.2740743032314,8.50944141610118,14.158946371763,33.0826591577503,23.6213378153036,21630,247,0
19272,Tulle,447,660,61,61,2814,2381,1159,1083,644,41,73,603,52,8933.71057738728,6673.48549336201,5654.26917903845,1019.21631432357,252.046370023785,64.4334616259196,29.2282169888229,771.883504720599,815.983339331798,493.785869592031,2260.22508402527,878.298093989687,633.377506270107,748.549483765472,334.483092541294,567.111510307835,1506.35563937319,21020,12005,1
19273,Turenne,29,13,0,0,199,110,61,70,46,0,2,10,5,465.38460092199,344.623615258907,313.749744128014,30.8738711308924,5.96532894455431,4.02946378538031,0.968276732589743,20.9500139741608,56.581157572642,28.7979032752623,120.760985663083,33.3113078273894,52.4885232527516,34.9611545829419,29.9877989151559,19.7534225692326,119.766422056438,21230,826,0
19274,Ussac,166,80,10,10,840,660,448,405,350,9,11,85,13,2502.22247687344,1938.98744938615,1822.58713300745,116.400316378691,15.1469862264781,9.97516839848572,6.99314848631854,107.542444505431,308.357619262904,274.281726314011,563.235027487296,224.989906849022,213.775380987342,124.469739650932,238.179780356292,268.304491723203,604.914807122937,25600,4257,0
19275,Ussel,323,241,22,18,2119,1428,609,546,366,22,53,326,19,5329.0,3952.0,3527.0,425.0,94.0,16.0,15.0,424.0,414.0,272.0,1377.0,481.0,426.0,470.0,195.0,335.0,870.0,20880,8920,0
19276,Uzerche,74,31,13,6,648,365,242,116,135,5,9,106,13,1795.99772890205,981.027710820759,858.451948771304,122.575762049455,25.7598594558361,6.95913918991955,4.97527542568403,100.121042432423,87.2284914411579,84.0795621488711,814.970018081295,86.0583687211191,111.81047165531,617.101177704865,63.8811772979871,104.495087335293,268.456219921965,21300,2167,1
19277,Valiergues,3,2,0,0,43,20,20,9,6,0,0,3,0,91.8543046357616,79.2847682119205,77.3509933774834,1.93377483443709,0.0,0.966887417218543,0.0,1.93377483443709,7.73509933774834,3.86754966887417,12.5695364238411,4.83443708609272,6.7682119205298,0.966887417218543,9.66887417218543,0.0,19.3377483443709,23910,150,0
19278,Varetz,93,43,2,2,642,336,203,126,75,2,10,65,4,1488.04876139642,1101.84894258066,994.721761093813,107.127181486847,17.2864554527463,3.08982214890537,2.02848514853928,100.615048902173,106.928433468383,53.2825587861028,386.199818815762,116.931429526152,133.492370144718,135.776019144892,67.2744704712618,97.0393410914672,353.041561307984,23150,2378,0
19279,Vars-sur-Roseix,8,10,1,0,91,56,42,22,9,1,1,11,0,230.0,191.0,171.0,20.0,5.0,2.0,0.0,20.0,17.0,9.0,39.0,18.0,16.0,5.0,5.0,20.0,45.0,21970,376,0
19280,Vegennes,1,0,0,0,49,30,10,20,8,0,0,2,0,90.0,68.0,64.0,4.0,0.0,0.0,1.0,2.0,10.0,5.0,22.0,1.0,11.0,10.0,5.0,5.0,20.0,21150,192,0
19281,Veix,1,0,0,0,17,11,9,4,2,0,0,1,0,36.4861111111111,31.5555555555556,23.6666666666667,7.88888888888889,0.0,0.0,0.0,0.986111111111111,1.97222222222222,1.97222222222222,4.93055555555556,0.986111111111111,1.97222222222222,1.97222222222222,0.0,0.0,14.7916666666667,s,s,0
19283,Veyrieres,4,0,0,0,20,13,7,4,3,0,0,2,0,46.9512195121951,35.6829268292683,29.109756097561,6.57317073170732,0.939024390243902,0.0,0.0,3.75609756097561,1.8780487804878,1.8780487804878,11.2682926829268,2.81707317073171,5.63414634146341,2.81707317073171,0.0,4.69512195121951,9.39024390243902,s,s,0
19284,Viam,2,1,0,0,16,14,9,5,3,0,0,3,3,52.3870967741935,37.9354838709677,33.4193548387097,4.51612903225806,0.903225806451613,0.0,0.0,2.70967741935484,3.61290322580645,0.903225806451613,14.4516129032258,2.70967741935484,9.03225806451613,2.70967741935484,4.51612903225806,4.51612903225806,9.03225806451613,s,s,0
19285,Vigeois,33,6,0,0,254,173,112,64,45,1,1,17,5,675.0,464.0,434.0,30.0,5.0,1.0,1.0,29.0,47.0,31.0,211.0,31.0,59.0,121.0,10.0,30.0,135.0,21610,1127,0
19286,Vignols,12,8,1,0,153,76,31,29,17,1,1,10,1,291.74708719698,228.947440792804,208.047790585729,20.8996502070744,5.95391983056431,0.0,0.0,25.8212591539782,19.9141080755038,13.9514609735681,62.7996464041764,12.7422126836264,29.1118029867867,20.9456307337633,24.7999838572225,30.0497873595878,39.8460520475245,20970,552,0
19287,Vitrac-sur-Montane,13,4,1,1,62,45,19,10,4,0,2,6,1,152.55193838805,122.156599109824,116.018933539101,6.13766557072307,0.0,0.0,0.0,7.17443211571323,9.06012715263413,4.12845388995204,30.3953392782254,13.9927492738755,10.2653988629065,6.13719114144344,10.2826840158516,10.2826840158516,25.4310361779195,19460,262,0
