COM,Nom Commune,NTLBIN,P20_SCOL1824,P20_SCOL2529,P20_NSCOL15P_SUP2,ETTEF5021,ETTEF1021,ETTEF021,P20_POP1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP5,P20_ETUD1564,P20_RETR1564,C20_ACT1564_CS4
17291,Puilboreau,0,141,22,666,16,54,21,3812.20132921734,33.5627644913151,16.0856907064083,329.427837400654,381.290655238167,758.059304034356
17292,Puy-du-Lac,0,10,0,36,1,0,2,340.619047020472,5.01424990727759,1.00517468613105,33.1591870415222,23.9333542451431,75.1739417627912
17293,Puyravault,0,3,0,58,0,0,1,415.96022036726,2.01442813565032,0.0,22.2000833350184,29.1411076632539,80.6258420585558
17294,Puyrolland,0,1,0,10,0,0,2,114.45652173913,1.05978260869565,0.0,6.35869565217391,14.8369565217391,31.7934782608696
17295,Reaux sur Trefle,0,11,1,60,0,3,3,459.0,3.0,3.0,29.0,32.0,95.0
17296,Retaud,0,11,0,92,0,1,0,603.969621182724,3.04735195432278,5.04721590150116,48.2449412229169,65.0618621168442,115.063526416949
17297,Rivedoux-Plage,0,39,5,210,0,10,24,1257.90826265069,11.1917296515084,18.3579183918885,100.036522017145,123.103045926522,157.980630792464
17298,Rioux,0,5,0,90,0,0,3,604.172353939261,8.09210807469402,0.0,33.4107803000387,53.3903823824096,75.8194635681705
17299,Rochefort,1,655,41,1718,54,101,71,13856.9157404956,501.68643133399,49.7113577018041,1165.60676577504,1037.17937159344,2260.03336090239
17300,La Rochelle,1,7977,610,6047,113,333,358,48979.445426387,902.288340210495,566.788199941848,8565.50005678338,2790.8821242525,8096.69407802787
17301,Romazieres,0,0,0,1,0,0,1,31.5492957746479,0.0,0.0,0.985915492957746,6.90140845070423,0.0
17302,Romegoux,0,10,0,45,0,1,2,366.864874560273,4.69945064197293,0.885453621858978,25.9299064504094,31.1940861063022,54.0672017277083
17303,La Ronde,0,12,0,70,0,0,2,607.0,8.0,2.0,30.0,51.0,75.0
17304,Rouffiac,0,10,1,33,0,0,2,272.705261264896,4.13219922766064,1.03304980691516,23.6923816185296,19.7000126549412,51.7477264175106
17305,Rouffignac,0,4,0,34,0,0,0,230.072524057714,2.10891379624015,0.869678525677987,14.2247784551513,20.378449550154,29.7006586739208
17306,Royan,0,220,18,1739,25,80,152,8360.72917532962,164.63995702288,43.2790701331184,459.274953321704,1072.1387211,1304.32589795415
17307,Sablonceaux,0,18,2,100,0,5,3,838.377917458685,14.9288523070608,3.01556350640702,53.3239554746051,77.1744978700434,195.875471723988
17308,Saint-Agnant,0,46,4,267,1,2,4,1664.34159691176,13.2468775121318,5.08280832799983,144.111014223658,166.154275562576,359.777113762388
17309,Saint-Aigulin,0,14,2,106,0,4,3,1015.0,22.0,2.0,61.0,100.0,90.0
17310,Saint-Andre-de-Lidon,0,9,1,63,0,3,5,675.934120555033,10.3899209226083,2.15892166844399,44.6930451426101,57.2560697607778,113.057562139412
17311,Saint-Augustin,0,17,0,138,2,0,9,753.794818839009,5.86987671491563,5.44078060329913,44.9328405960558,80.6811027584838,163.044361605786
17312,Saint-Bonnet-sur-Gironde,0,8,2,42,1,2,5,426.655842801165,6.9057816427264,0.0,14.4958432058522,59.216488118625,59.9067697601793
17313,Saint-Bris-des-Bois,0,6,0,40,0,0,2,247.706000000969,3.03873096670055,2.1238638354287,11.4218911315716,23.1696183988088,19.7573002179574
17314,Saint-Cesaire,0,10,0,90,0,1,2,556.0,6.0,3.0,35.0,38.0,80.0
17315,Saint-Christophe,0,34,1,134,0,2,4,895.10542980207,10.2406136505868,1.04388428761973,88.5363870845916,69.8670393001683,203.313273590906
17316,Saint-Ciers-Champagne,0,3,0,30,0,1,1,218.0,0.0,0.0,12.0,24.0,15.0
17317,Saint-Ciers-du-Taillon,0,11,1,40,0,1,2,305.0,4.0,1.0,15.0,31.0,15.0
17318,Saint-Clement-des-Baleines,0,12,1,60,0,2,20,345.43524636845,4.04202832032709,3.03429308307886,17.6536325889118,39.2661310595573,20.5611162505763
17319,Sainte-Colombe,0,2,0,10,0,0,0,63.9266055045872,0.0,0.954128440366973,7.63302752293578,4.77064220183486,9.54128440366972
17320,Saint-Coutant-le-Grand,0,7,1,37,0,1,0,242.0,3.0,1.0,15.0,14.0,55.0
17321,Saint-Crepin,0,4,0,26,0,0,0,218.98721917966,3.89900385160237,1.15432442572892,14.0148179484378,16.0159043658548,49.9826819975724
17322,Saint-Cyr-du-Doret,0,8,1,44,1,0,3,361.477076095426,4.20327506200887,1.03480977777773,20.2198709591328,20.8338800260395,95.2324786619843
17323,Saint-Denis-d'Oleron,0,8,0,94,0,2,44,603.779205858903,10.1601371626071,4.10859856639772,31.7596378502951,119.729385621465,71.1915266612473
17324,Saint-Dizant-du-Bois,0,6,0,7,0,0,0,71.0,2.0,0.0,9.0,3.0,5.0
17325,Saint-Dizant-du-Gua,0,0,0,33,0,2,3,299.008322453986,1.00032404276594,0.0,10.2870373977561,41.4883126937537,34.6155808300447
17326,Saint-Eugene,0,3,0,16,0,2,2,167.508129760173,2.01686240385188,0.0,10.0945789352319,15.8411985588777,15.1046726475734
17327,Saint-Felix,0,5,0,19,0,1,0,186.285917698322,4.51297730677978,0.0,13.4535348434062,7.2974328019573,14.9930933523653
17328,Saint-Fort-sur-Gironde,0,7,0,63,0,1,9,474.413332128333,7.01817917648414,0.0,23.5499701923065,63.9617558075317,50.5957100351483
17329,Saint-Froult,0,5,0,43,0,0,2,204.0,2.0,1.0,13.0,30.0,80.0
17330,Sainte-Gemme,0,16,2,81,2,2,5,834.819440715292,10.9458200809953,2.96076565635079,40.6466331054229,49.9030108251518,143.598567565163
17331,Saint-Genis-de-Saintonge,0,44,1,86,2,5,6,700.96300500833,19.3928611830206,1.94413982925979,55.8654725970202,54.6783024676947,88.0804211765337
17332,Saint-Georges-Antignac,0,4,0,17,0,2,2,244.368053410526,7.21689846255463,1.88087093343981,19.087802467961,21.1399721761852,30.9617987608039
17333,Saint-Georges-de-Didonne,0,46,1,489,7,10,52,2018.927836169,29.0452441793558,12.388292345452,140.274693504361,314.630938136503,376.864371209062
17334,Saint-Georges-de-Longuepierre,0,2,1,18,0,0,0,141.976117359317,1.92096537651313,0.0,16.3671879595098,10.6627860616075,9.63262560980581
17335,Saint-Georges-des-Agouts,0,4,0,18,0,0,4,151.277584999672,1.92841000063582,0.0,6.26131820506273,14.7297668767713,4.93502389365864
17336,Saint-Georges-des-Coteaux,0,28,3,276,3,18,12,1545.43310416037,12.907286025801,2.95041419846702,114.057016861356,148.481719395437,346.102587542822
17337,Saint-Georges-d'Oleron,1,28,3,330,1,6,64,1834.9874697763,30.8896949530617,13.2022217761983,90.6171610454973,211.305427802561,198.328408041715
17338,Saint-Georges-du-Bois,0,36,3,161,1,2,2,1094.17603371292,12.6864490230747,0.95414890976542,74.6887440441102,75.125686608956,227.662580879873
17339,Saint-Germain-de-Lusignan,0,27,1,98,3,2,7,742.337784797262,18.3079258625741,1.00822906087348,56.980446129773,78.715715862749,105.954392432808
17340,Saint-Pierre-La-Noue,0,30,1,135,1,4,1,926.0,10.0,0.0,74.0,75.0,175.0
17341,Saint-Germain-de-Vibrac,0,4,0,16,0,0,1,101.763440860215,0.0,0.0,6.8494623655914,8.80645161290323,29.3548387096774
17342,Saint-Germain-du-Seudre,0,7,0,33,0,1,2,233.42260784816,0.956718332328819,0.0,12.9633539532385,29.162299271403,24.5421520494081
17343,Saint-Gregoire-d'Ardennes,0,1,0,14,0,0,0,80.4452054794521,0.0,0.0,2.97945205479452,7.94520547945205,24.8287671232877
17344,Saint-Hilaire-de-Villefranche,0,15,4,127,1,3,6,759.336265369501,8.8374839938139,0.922125084541759,40.4115274042182,62.7230138077558,197.199939262123
17345,Saint-Hilaire-du-Bois,0,1,0,15,0,0,0,185.0,2.0,0.0,11.0,16.0,40.0
17346,Saint-Hippolyte,0,25,0,153,0,1,1,926.0,4.0,1.0,65.0,77.0,200.0
17347,Saint-Jean-d'Angely,1,184,12,448,19,49,29,3595.84072836211,133.708541165986,13.8828182622841,308.31191186085,353.518409839487,564.070137628806
17348,Saint-Jean-d'Angle,0,12,1,49,0,1,0,382.899020643599,2.98009380959897,0.972673038871906,24.9537163117729,25.2293513066532,104.226337854443
17349,Saint-Jean-de-Liversay,0,40,2,282,1,4,9,1716.77072581158,12.1884459026726,1.01515508225728,113.803626832912,106.489899952638,380.672888933059
17350,Saint-Julien-de-l'Escap,0,8,1,60,0,1,3,421.0,4.0,0.0,28.0,59.0,55.0
17351,Saint-Just-Luzac,0,13,0,145,2,10,9,1286.71728661847,36.7126877934222,2.04388171923674,70.1607705201559,160.719041197978,163.259829049978
17353,Saint-Laurent-de-la-Pree,0,51,2,208,1,4,4,1372.0,10.0,1.0,123.0,109.0,310.0
17354,Saint-Leger,0,10,0,68,0,1,3,395.842411208971,1.01070142052341,1.01399150466052,36.4066486845768,33.4617517404606,86.0165952375991
17355,Sainte-Lheurine,0,3,1,43,0,0,4,295.740209531632,6.29550537068169,1.98627894533861,17.390147729035,19.6382258158447,29.4683356240735
17356,Saint-Loup,0,3,0,16,0,0,0,166.35678546725,2.00494834317553,0.0,7.2369861401204,18.1063285413028,30.5755000313479
17357,Saint-Maigrin,0,9,1,35,0,0,3,317.300409723381,5.02249427483539,0.0,16.4356497208882,24.4422536460523,24.9577330009172
17358,Saint-Mande-sur-Bredoire,0,1,0,16,0,0,3,173.738405634585,2.00470441775563,0.0,13.2992044363322,18.0115247360369,10.0199235212094
17359,Saint-Mard,0,22,2,109,0,1,4,757.309139681664,9.02158238947395,4.04589012627259,56.3545136505643,68.2270707523279,151.85410563898
17360,Sainte-Marie-de-Re,0,54,4,342,2,3,27,1837.70178231615,20.9874730509869,24.1432375651312,155.454704733927,197.821256485974,291.763098881901
17361,Saint-Martial,0,0,0,17,0,0,0,62.0,1.0,0.0,0.0,6.0,15.0
17362,Saint-Martial-de-Mirambeau,0,4,1,26,0,1,2,183.052825350733,4.00671221504984,0.0,9.3107384944735,14.9399202565908,25.064271381899
17363,Saint-Martial-de-Vitaterne,0,7,2,33,2,2,0,266.617467070993,3.91077952646948,0.996449878293817,20.3908594388606,25.5399242358779,45.6381295820796
17364,Saint-Martial-sur-Ne,0,6,0,35,0,1,1,266.0,2.0,1.0,28.0,14.0,65.0
17365,Saint-Martin-d'Ary,0,5,0,17,0,1,2,257.764700458593,8.01455318974181,0.981624633805918,11.5404083297264,24.1665379697299,5.06474329884897
17366,Saint-Martin-de-Coux,0,7,0,40,0,0,1,282.169219339194,3.22811945905244,2.15230287060023,13.0086261498396,28.3518484856097,53.1942142588542
17367,Saint-Martin-de-Juillers,0,2,0,16,0,0,0,88.0,0.0,0.0,7.0,3.0,10.0
17369,Saint-Martin-de-Re,0,35,6,140,4,17,66,1311.02207361608,12.043362412884,5.81121131802202,63.6461633984312,93.6936784369579,148.412350462319
17372,Saint-Medard,0,3,0,3,0,0,1,51.9333333333333,0.0,0.0,5.46666666666667,3.64444444444444,9.11111111111111
17373,Saint-Medard-d'Aunis,0,65,3,233,0,13,8,1496.93990630426,4.08040173709328,4.06393839557207,154.778933688959,91.9730418067191,308.808445148662
17374,Sainte-Meme,0,2,0,14,0,0,1,151.172940932938,1.07250778622823,0.0,10.8996778497489,14.2510216063659,39.6976021733539
17375,Saint-Nazaire-sur-Charente,0,10,0,91,0,3,4,695.736532430225,5.89333526482526,0.978942070585736,38.532028032437,69.4711386178659,134.894916902197
17376,Saint-Ouen-d'Aunis,0,57,2,227,2,2,2,1310.0,7.0,2.0,121.0,67.0,315.0
17377,Saint-Ouen-la-Thene,0,4,0,5,0,1,1,68.608,2.048,0.0,6.144,5.12,0.0
17378,Saint-Palais-de-Negrignac,0,5,0,29,0,1,1,241.307669253663,2.83383759470874,2.7357373676083,14.6954997309531,22.4773627626446,44.2305380129912
17379,Saint-Palais-de-Phiolin,0,7,0,18,0,0,1,114.266355140187,0.976635514018692,0.0,4.88317757009346,5.85981308411215,24.4158878504673
17380,Saint-Palais-sur-Mer,0,29,4,351,2,9,53,1705.51166399022,13.9448773139006,10.9330989048423,130.97931732699,297.971187383359,348.631235674489
17381,Saint-Pardoult,0,1,1,16,0,0,1,134.0,0.0,0.0,10.0,16.0,10.0
17382,Saint-Pierre-d'Amilly,0,11,0,40,1,2,0,345.648204739379,5.16101958100313,1.03031863463689,23.7601219752306,33.9958220134343,61.858396697154
17383,Saint-Pierre-de-Juillers,0,8,0,17,0,1,1,189.440762115064,4.96784798125895,0.0,13.8754916588749,17.0492435122071,24.8990718491623
17384,Saint-Pierre-de-l'Isle,0,1,0,13,0,0,1,119.17002031902,3.03051432181084,0.0,9.09154296543253,12.1119873965079,10.1017144060361
17385,Saint-Pierre-d'Oleron,0,55,6,489,7,29,117,3443.0,54.0,16.0,176.0,413.0,435.0
17386,Saint-Pierre-du-Palais,0,2,0,19,0,0,2,211.22070754413,6.67608358877141,1.98420431966761,11.4459301111173,18.4077189360247,15.3105753077333
17387,Saint-Porchaire,0,47,1,150,1,11,1,1097.55472552237,9.22322555693268,1.02097245977789,105.332563698452,110.695368502156,262.222903864917
17388,Saint-Quantin-de-Ran├ºanne,0,2,1,19,0,0,0,153.842567154102,2.73638918613958,0.0,9.75469239115421,15.062149757675,24.2929369848613
17389,Sainte-Radegonde,0,7,0,47,0,1,4,339.0,1.0,2.0,29.0,48.0,65.0
17390,Sainte-Ramee,0,0,0,12,0,0,0,57.0,0.0,0.0,4.0,12.0,5.0
17391,Saint-Rogatien,0,64,2,245,2,2,5,1472.0,5.0,6.0,150.0,136.0,300.0
17393,Saint-Romain-de-Benet,0,18,1,130,0,1,4,980.011303777636,9.06346067032178,3.0904947812104,55.6061131403232,86.8543855092221,192.618616723835
17394,Saint-Saturnin-du-Bois,1,12,0,66,0,0,3,514.813006671812,6.9256978417839,1.9835494098969,40.8138093952463,42.495594593826,79.3921685137904
17395,Saint-Sauvant,1,6,1,64,0,1,1,304.28460527178,0.996968894601558,0.0,13.4184430111297,27.3226428790927,76.0008860527833
17396,Saint-Sauveur-d'Aunis,0,38,1,149,1,5,8,1054.39156522083,10.6875939652348,4.87566213152828,81.9521944833446,89.2854489021328,231.103952400937
17397,Saint-Savinien,0,30,0,198,4,7,4,1282.0,17.0,9.0,67.0,127.0,300.0
17398,Saint-Seurin-de-Palenne,0,1,0,12,0,0,0,97.1636363636364,0.0,1.01212121212121,4.04848484848485,9.10909090909091,5.06060606060606
17400,Saint-Sever-de-Saintonge,0,15,1,52,0,0,2,397.0,3.0,0.0,39.0,39.0,30.0
17401,Saint-Severin-sur-Boutonne,0,0,0,8,0,0,0,47.505376344086,1.01075268817204,0.0,1.01075268817204,4.04301075268817,10.1075268817204
17402,Saint-Sigismond-de-Clermont,0,1,0,7,0,1,0,90.7037037037037,0.975308641975309,0.0,3.90123456790123,8.77777777777778,0.0
17403,Saint-Simon-de-Bordes,0,14,0,62,0,0,3,453.035415028307,12.3388015674715,0.0,41.0700776190888,44.3796662078758,51.5528248159109
17404,Saint-Simon-de-Pellouaille,0,11,1,58,0,0,3,432.0,4.0,1.0,21.0,30.0,85.0
17405,Saint-Sorlin-de-Conac,0,2,1,13,0,0,1,85.0013295467418,1.00001564172637,0.0,6.00009385035825,14.0002189841692,0.0
17406,Saint-Sornin,0,2,1,32,0,2,4,246.270445163781,1.06656833659471,0.0,10.5697121824352,31.493188886165,36.2575198667005
17407,Sainte-Soulle,0,125,11,546,4,7,12,3100.45041015235,23.3606476864533,7.61748369594378,275.249569337928,219.011550643433,760.429835859321
17408,Saint-Sulpice-d'Arnoult,0,5,0,57,0,1,1,532.703087858116,14.6318754032631,1.05372746199673,24.0582128897239,30.768161296979,94.7257514447609
17409,Saint-Sulpice-de-Royan,0,46,7,252,3,13,11,1884.51392154738,27.4015722651132,6.13357858304658,172.552522382472,249.295228927554,316.627178462602
17410,Saint-Thomas-de-Conac,0,2,1,41,0,1,2,290.561122249022,3.00027407473956,2.00537771135419,14.7926640617581,50.1358371259369,35.1342930988307
17411,Saint-Trojan-les-Bains,0,30,1,72,5,5,21,627.375935476876,8.99356268138527,1.95605568250949,77.940202888911,65.681548065923,83.0326505332757
17412,Saint-Vaize,0,18,0,72,0,0,2,378.514290768146,5.21942686478705,0.0,32.9267153138374,29.2049336258062,100.113144058491
17413,Saint-Vivien,0,27,0,170,0,3,6,831.0,7.0,6.0,67.0,56.0,210.0
17414,Saint-Xandre,1,166,6,516,0,2,15,3145.54130132368,22.0372116976596,15.9957268645467,292.666772086832,334.526455734471,660.266187504449
17415,Saintes,1,762,80,2149,74,144,114,14809.8800013526,346.285025185964,102.020306782101,1230.8892390093,1188.06752437987,2798.73395787239
17416,Saleignes,0,0,0,5,0,0,1,29.0,2.0,0.0,3.0,5.0,5.0
17417,Salignac-de-Mirambeau,0,2,1,9,0,0,0,92.6646341463415,2.03658536585366,0.0,7.1280487804878,11.2012195121951,20.3658536585366
17418,Salignac-sur-Charente,0,12,0,59,0,3,2,364.224616705938,1.05138790179924,2.90831258149314,28.8944659693002,26.1762320118088,80.3897706961966
17420,Salles-sur-Mer,0,61,6,300,2,8,6,1334.50555895458,8.21867398416889,8.21181067205608,136.175768640536,118.439776222939,333.403678102317
17421,Saujon,0,79,6,487,7,18,30,3458.74413095088,70.0744233133069,21.1520672596735,190.968432033474,446.717421095,556.664485725221
17422,Seigne,0,0,0,3,0,0,1,41.1428571428571,0.0,0.0,1.71428571428571,4.28571428571429,4.28571428571429
17423,Semillac,0,1,0,2,0,0,0,40.625,0.0,0.0,2.08333333333333,1.04166666666667,5.20833333333333
17424,Semoussac,0,4,0,18,0,0,0,215.599192875266,3.42842607873462,0.0,20.7518938464433,19.4670205115923,47.3540259488709
17425,Semussac,0,42,2,182,0,3,9,1408.7870660887,21.892909604065,1.06898243314736,87.8998845932656,168.118414751569,211.699213426823
17426,Le Seure,0,3,1,20,0,1,1,166.142911261075,0.958204895369682,0.0,4.80839289431733,10.64446780732,35.9138904998879
17427,Siecq,0,1,0,13,0,0,2,128.181395348837,1.0093023255814,0.0,5.04651162790698,15.1395348837209,25.2325581395349
17428,Sonnac,0,5,1,28,0,2,4,284.156219748155,3.32907639188386,0.0,16.1848821570264,34.9535957173242,13.5581295582371
17429,Soubise,0,123,10,430,2,1,5,2371.26200669583,12.9852037170066,1.95022993299258,118.028481281977,106.744694067321,380.597426402074
17430,Soubran,0,3,0,18,0,2,2,235.0,3.0,0.0,16.0,30.0,35.0
17431,Soulignonne,0,12,1,78,0,1,2,453.304980010061,6.17812510005961,2.84822797215237,26.8612909106201,44.7556883681225,86.8881777664873
17432,Soumeras,0,3,0,34,0,1,1,211.327539057753,3.00430679730584,2.00206907204733,12.8200731626257,19.4683859495923,49.9134626998315
17433,Sousmoulins,0,1,0,14,0,0,0,121.284962217051,0.0,2.1664524782999,6.85412882010096,14.0286033582877,23.1337113910684
17434,Surgeres,1,214,8,500,14,38,16,3720.28656330518,103.220613775042,16.0598194242451,337.178700059351,360.344942045731,635.480116884226
17435,Taillant,0,2,0,16,0,0,0,106.927374301676,0.972067039106145,0.0,6.80446927374302,7.77653631284916,19.4413407821229
17436,Taillebourg,0,10,1,54,0,2,5,451.0,4.0,1.0,37.0,33.0,30.0
17437,Talmont-sur-Gironde,0,3,0,12,0,0,9,48.0368565592274,0.0,0.0,3.83705147526181,6.71484008170817,0.0
17438,Tanzac,0,1,0,26,0,0,1,178.0,2.0,0.0,8.0,10.0,40.0
17439,Taugon,0,9,1,58,0,0,0,484.433719274287,11.9336160309163,0.0,32.3716520639065,37.3163309848956,79.4481378174248
17440,Ternant,0,8,0,31,0,0,0,221.103438882966,1.9222485107216,0.0,13.2093675583973,23.2784192567197,55.1753316247161
17441,Tesson,0,18,0,102,0,1,1,667.761902773418,8.17855877810116,4.09147767055012,55.1873261161807,71.6265072456529,138.04890932365
17442,Thaims,0,3,0,22,0,0,0,248.602575121227,3.06401354850578,0.0,16.1556748263173,31.128878572414,14.0238029088296
17443,Thaire,0,25,0,187,0,0,4,1103.3840423203,3.09496587310018,8.23997085772146,86.2528480873315,79.8937784540238,273.126028254068
17444,Thenac,0,119,5,162,1,2,7,1058.13613749709,8.25666582017496,3.99196780184552,64.503536241997,99.8824984126559,197.643234845393
17445,Thezac,0,2,0,30,0,1,2,203.0,2.0,0.0,8.0,26.0,10.0
17446,Thors,0,5,0,32,0,0,3,265.466810405451,4.98344197507943,1.9947427276454,24.9911798852577,35.8738946769999,39.9154733068772
17447,Le Thou,0,46,3,186,0,8,5,1273.97770871857,7.92945803449712,3.83157720828948,100.953171863287,69.3018431920916,294.476511160388
17448,Tonnay-Boutonne,1,16,2,79,1,3,5,627.0,11.0,0.0,37.0,62.0,40.0
17449,Tonnay-Charente,0,148,14,721,6,28,19,4777.62292028281,57.621220172513,17.1384869671606,361.901790265908,415.915764095433,1044.12461228961
17450,Torxe,0,2,0,23,0,0,0,137.0,2.0,0.0,6.0,24.0,10.0
17451,Les Touches-de-Perigny,0,10,0,35,0,0,1,288.167550470482,2.97484595946361,0.984678467310668,25.6234130693261,20.0901680272964,34.7236006463316
17452,La Tremblade,0,32,4,287,8,17,64,2056.56022413634,56.8570679508292,8.87986921581343,118.643219720814,322.48242756698,244.831235429007
17453,Trizay,0,20,1,132,0,1,2,858.850113537607,6.02757219156891,2.97743550651572,76.6090368565681,74.155182821478,174.242524719524
17454,Tugeras-Saint-Maurice,0,6,1,30,0,0,0,211.744040122165,5.94802718644546,0.0,19.160961555156,14.2931218716618,39.1188046953443
17455,La Vallee,0,3,0,42,0,0,4,431.001530173414,8.69249381700497,3.18852218195728,22.4892818751512,41.0214447221888,42.1984390776657
17457,La Devise,0,11,1,102,1,1,3,690.192740891974,10.8832183587497,3.84691824188702,38.4063746108315,44.8335757387976,137.468643169694
17458,Vanzac,0,2,0,16,0,0,2,97.0,1.0,0.0,7.0,13.0,5.0
17459,Varaize,0,5,1,55,0,1,0,313.089042545924,3.00229754738057,0.99963238457443,19.9086427791541,36.1224269797517,50.1005190855931
17460,Varzay,0,6,4,84,0,0,2,486.0,3.0,2.0,33.0,46.0,115.0
17461,Vaux-sur-Mer,0,26,6,373,4,20,25,1598.0,15.0,9.0,92.0,294.0,235.0
17462,Venerand,0,8,0,66,0,3,3,451.012438306147,1.02331407834871,1.00496967766069,28.9187233412467,41.5697292810378,85.1122683913952
17463,Vergeroux,0,32,0,141,0,2,1,781.75422030195,8.45669151606393,1.03238026940866,59.827377565096,91.2493772195831,172.942610266114
17464,Vergne,0,0,0,9,0,0,1,99.0,4.0,0.0,3.0,16.0,10.0
17465,La Vergne,0,6,0,48,1,3,1,340.833920776444,3.00988439276447,3.01360597743763,18.8983856329852,39.9246349718868,60.0101831939203
17466,Verines,0,38,3,249,0,2,5,1484.89804697244,7.06181157651163,4.05566988314431,108.708714590727,102.324396170683,395.109003223663
17467,Vervant,0,5,0,11,0,0,0,144.028673894628,2.02363407740893,0.0,8.97433122275138,19.2248784031034,39.7460486614408
17468,Vibrac,0,1,0,19,0,0,1,91.4150943396226,0.962264150943396,0.0,3.84905660377358,4.81132075471698,24.0566037735849
17469,Villars-en-Pons,0,2,1,39,0,0,2,364.750085488252,0.997067200207351,1.01176473639809,15.0891461462295,30.5776586431527,50.1537318709113
17470,Villars-les-Bois,0,1,0,15,0,0,2,131.443527098097,1.01264552309708,0.0,6.42539078864847,6.93127577548468,0.0
17471,La Villedieu,0,1,0,13,0,0,1,118.164687585381,6.02782674655832,2.51363867851881,3.01495107491587,14.6680285625542,9.16148835614873
17472,Villedoux,0,49,4,276,0,4,6,1444.58240699445,10.3010482156109,3.05300099412937,122.76743683814,81.5826227484473,369.97823800005
17473,Villemorin,0,1,0,9,0,0,0,68.1452991452991,0.0,0.0,1.01709401709402,12.2051282051282,5.08547008547009
