COM,ET_C2_x,ET_C3_x,ET_C4_x,ETAZ017,ETBE017,ETFZ017,ETGZ017,ETAZ117,ETAZ1017,ETAZ5017,ETPBE1017,ETPFZ1017,ETPBE2017,ETPFZ2017,ETPBE5017,ETPFZ5017,ETPGZ5017,ETPAZCP17,ETPFZCP17,ETPGZCP17,ETPOQCP17,ETPRESPUB17,ETNPRESPUB17,ETPNPRESPUB17,ETASSMAT17,EFF_DE_x,EFF_C1_x,EFF_C2_x,EFF_C3_x,EFF_C4_x,EFF_C5,EFF_HZ_x,EFF_JZ,EFF_KZ_x,ETBE021,ETFZ021,ETGZ021,ETOQ021,ETAZ1021,ETAZ2021,ETFZ2021,ETAZ5021,ETFZ5021,ETPAZ121,ETPBE1021,ETPBE2021,ETPGZ5021,ETPAZCP21,ETPBECP21,ETPFZCP21,ETPGZCP21,ETNPRESPUB21,ETPPRESPUB21,ETPNPRESPUB21,ETASSMAT21,EFF_DE_y,EFF_C1_y,EFF_C2_y,EFF_C3_y,EFF_C4_y,EFF_HZ_y,EFF_KZ_y,ET_DE,ET_C2_y,ET_C3_y,ET_C4_y,Pop 15 ans ou plus Agriculteurs exploitants en 1999 (compl),Pop Hommes 90 ans ou plus en 2010 (princ),Pop 15 ans ou plus Hommes Agriculteurs exploitants en 2010 (comp,Pop 15-24 ans Agriculteurs exploitants en 2010 (compl),"Pop 15-24 ans Artisans, Comm, Chefs entr en 2010 (compl)",P20_POP01P_IRAN3,P20_POP55P_IRAN3P,C20_POP2554_CS1,C20_POP55P_CS1,PCT,NVAC18,SUP_GEO,AU2010,CATAU2010,TAU2010_RP17,SumOfNB_EQUIP_x,SumOfNB_EQUIP1_x,SumOfNB_EQUIP2_x,SumOfNB_EQUIP2_y,SumOfNB_EQUIP1_y,SumOfNB_EQUIP_y,NPERC1_CS2_2410,NPERC1_CS2_2423,NPERC1_CS2_2469,NPERC1_CS2_2471,NPERC2_CS2_2410,NPERC2_CS2_2421,NPERC2_CS2_2423,NPERC2_CS2_2448,NPERC2_CS2_2469,NPERC2_CS2_2471,NPERC2_CS2_2472,NPERC3_CS2_2410,NPERC3_CS2_2421,NPERC3_CS2_2423,NPERC3_CS2_2447,NPERC3_CS2_2448,NPERC3_CS2_2469,NPERC3_CS2_2471,NPERC3_CS2_2472,NPERC3_CS2_2473,NPERC3_CS2_2476,NPERC3_CS2_2481,NPERC4_CS2_2410,NPERC4_CS2_2421,NPERC4_CS2_2422,NPERC4_CS2_2423,NPERC4_CS2_2447,NPERC4_CS2_2448,NPERC4_CS2_2454,NPERC4_CS2_2455,NPERC4_CS2_2456,NPERC4_CS2_2466,NPERC4_CS2_2469,NPERC4_CS2_2471,NPERC4_CS2_2472,NPERC4_CS2_2473,NPERC4_CS2_2476,NPERC4_CS2_2481,NPERC5_CS2_2410,NPERC5_CS2_2421,NPERC5_CS2_2422,NPERC5_CS2_2423,NPERC5_CS2_2441,NPERC5_CS2_2446,NPERC5_CS2_2447,NPERC5_CS2_2448,NPERC5_CS2_2451,NPERC5_CS2_2454,NPERC5_CS2_2455,NPERC5_CS2_2456,NPERC5_CS2_2461,NPERC5_CS2_2466,NPERC5_CS2_2469,NPERC5_CS2_2471,NPERC5_CS2_2472,NPERC5_CS2_2473,NPERC5_CS2_2476,NPERC5_CS2_2481,NPERC5_CS2_2482,NPERC6_CS2_2410,NPERC6_CS2_2421,NPERC6_CS2_2422,NPERC6_CS2_2423,NPERC6_CS2_2431,NPERC6_CS2_2432,NPERC6_CS2_2436,NPERC6_CS2_2441,NPERC6_CS2_2446,NPERC6_CS2_2447,NPERC6_CS2_2448,NPERC6_CS2_2451,NPERC6_CS2_2454,NPERC6_CS2_2455,NPERC6_CS2_2456,NPERC6_CS2_2461,NPERC6_CS2_2466,NPERC6_CS2_2469,NPERC6_CS2_2471,NPERC6_CS2_2472,NPERC6_CS2_2473,NPERC6_CS2_2476,NPERC6_CS2_2481,NPERC6_CS2_2482,MED16,PBEN16,PPMINI16,P20_HNSAL15P_AIDFAM,P20_ACTOCC15P_ILT5,P20_ACTOCC15P_VELO,C20_ACTOCC1564_CS1,C20_AGRILT_FSAL,C20_INDUSLT_FSAL,C20_CONSTLT_FSAL,UU,C14_ACT1564_CS1,P14_ACTOCC15P_ILT2,C09_ACT1564_CS1,C09_AGRILT_SAL,C09_INDUSLT_NSAL,C09_CONSTLT_FNSAL,P09_HSAL15P_EMPAID,P09_ACTOCC15P_ILT3,P09_ACTOCC15P_ILT4,NTLBIN,P09_FSCOL1824,P09_NSCOL15P_CEP,P20_HNSCOL15P_SUP5,uprIPm2,nbobs_com,nbobs_mail,i015_A2013,i031_A2013,i033a_A2013,i033b_A2013,i034a_A2013,i034b_A2013,i035a_A2013,i035b_A2013,i061b_A2013,i067_A2013,i081a_A2013,i081b_A2013,i081c_A2013,i081d_A2013,i081f_A2013,i091b_A2013,i092b_A2013,i097_A2013,i114_A2013,i118b_A2013,i015_A2019,i033a_A2019,i033b_A2019,i034a_A2019,i034b_A2019,i036a_A2019,i036c_A2019,i070a_A2019,i070b_A2019,i075b_A2019,i087a_A2019,i087b_A2019,i087c_A2019,i087d_A2019,i091b_A2019,i105c_A2019,i105d_A2019,i105e_A2019,i105f_A2019,i118b_A2019,i120a_A2019
16023,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3,3,0,0,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,18.0,11.0,0.0,10.0,5,41.917808219,1284,998,300,0,175.0,198.0,150.0,175.0,150.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,10.0,0.0,0.0,0.0,33701.0,13.1496667605369,128.250652398385,16.4475524475524,4.0,12.3856259347589,0.0,1.02023121387283,12.309450664942,3.05594405594406,0,6.06069364161849,79.0804802134282,9.0,9.87960572696513,1,507,2.0,326100.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,2.0,361.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0
16024,0,0,0,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,12,15,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,27.0,12.0,0.0,0.0,0.0,0.0,49.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,7.0,0.0,0.0,16.0,1.0,0.0,0.0,5,16.0,1756,49,112,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.05430868919361,0.0,0.0,0.0,0.0,33701.0,8.27091633466136,198.501992031873,4.21999040218515,4.0,0.0,0.0,2.10999520109258,5.27498800273145,2.10999520109258,0,7.38498320382403,50.6398848262219,12.0,11.4004324463704,1,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42659466469378,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67,0.0
16025,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,12,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,68.0,2.0,62.0,0.0,0.0,47.0,33.0,20.0,25.0,9,108.0,3127,0,400,0,456.0,732.0,456.0,432.0,432.0,624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.987695824553721,34.7161484108868,9.63047074097655,5.13730818781618,5.1640252750677,33701.0,48.0380168699662,190.150483443615,94.0666199722799,28.4705699824339,8.08985304227304,0.0,3.06738978170478,68.5050384580734,19.4268019507969,0,14.3144856479556,183.732581318898,25.0,10.2730878320018,39,574,0.0,89913.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,1.0,181.5,0.0,0.0,17.7348333201888,0.0,0.0,0.0,0.0,0.0,516.74,0.0,8.87,0.0,105.0,0.0
16026,0,0,0,3,0,0,0,3,0,0,0,40,40,0,0,0,0,0,0,0,0,3,0,0,22,46,4,0,0,0,14,0,2,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,16.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,1.0,8.0,0.0,0.0,61.0,10.0,0.0,0.0,14,39.854624542,972,49,111,7,120.0,168.0,120.0,120.0,120.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,4.0,0.0,0.0,5.20800392545554,23.2198212597845,33701.0,20.0150958882836,472.354389897625,15.766692248657,0.0,0.0,0.0,0.985418265541059,3.94167306216424,12.8104374520338,0,8.86876438986953,116.279355333845,45.0,11.6717457103713,4,8287,0.0,441175.0,102.0,2.0,0.0,0.0,0.0,0.0,18.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,28.88,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.80611185396118,0.0,0.0,0.0,0.0,0.0,455.24,0.0,0.0,0.0,40.23,0.0
16027,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8,8.1428571429,938,0,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33701.0,15.0,31.0,16.0,7.91880341880342,0.0,0.0,0.0,6.0,1.0,0,0.0,17.0,0.0,10.3764542154107,0,493,0.0,46270.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,0.0,1374.94,0.0,0.0,0.0,inf,0.0
16028,0,2,0,4,1,0,5,7,0,0,44,41,43,63,124,0,0,0,0,287,585,16,0,0,102,11,242,0,15,0,307,162,4,48,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,17.0,31.0,43.0,0.0,0.0,259.0,0.0,370.0,0.0,1037.0,0.0,126.0,10.0,220.0,0.0,7.0,0.0,223.0,78.0,1.0,0.0,1.0,0.0,58.0,22.0,20.0,0.0,8.0,249.0,104.0,10.0,30.0,9,365.21824765,2656,558,221,1,28773.0,54036.0,23769.0,26910.0,21060.0,44550.0,10.0,5.0,45.0,45.0,15.0,10.0,15.0,5.0,15.0,30.0,60.0,10.0,10.0,0.0,5.0,5.0,15.0,0.0,10.0,10.0,20.0,5.0,5.0,5.0,15.0,0.0,0.0,5.0,0.0,10.0,20.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18164.7619047619,5.9,3.4,1.0,1.0,32.0,35.0,10.0,157.220152236402,30.6508705502718,16107.0,45.460614784322,527.260423932244,39.9846088882116,35.4186461140996,51.694518370875,3.62665224541023,1.99923044441058,83.9676786652443,40.9842241104168,1,62.4306224289048,558.683885375328,94.0,12.3198404991551,427,859,0.0,164330.0,2.0,0.0,102.0,0.0,0.0,0.0,33.3365409419053,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,134.99,0.0,2.0,2.0,2.0,0.0,4.0,5218.65,0.0,0.0,93.17949884109544,91.04,1.0,0.0,0.0,0.0,415.38,0.0,0.0,0.0,213.5,0.0
16029,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,6.0,3.0,10.0,0.0,17,23.68115942,801,0,400,0,16.0,16.0,16.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,4.88662429673654,5.0,0.0,33701.0,5.19480519480519,63.3766233766234,11.7628458498024,3.83333333333333,0.0,0.0,0.0,10.7826086956522,8.82213438735178,0,2.94071146245059,28.4268774703557,1.0,10.581612230527,11,829,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.35,0.0,inf,0.0
16030,0,0,0,3,0,1,0,13,0,0,10,0,27,0,0,64,0,0,0,0,0,2,0,0,21,0,27,0,0,0,13,53,3,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,49.0,7.0,0.0,0.0,0.0,0.0,59.0,1.0,16.0,0.0,0.0,50.0,6.0,20.0,20.0,9,34.801237212,2234,998,300,0,36.0,68.0,36.0,40.0,40.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.01066265948854,35.394496130838,19.8614920433564,5.04721257611442,10.1275830874333,33701.0,20.0,304.0,24.0,28.0762711864407,4.0,0.0,0.0,29.0,7.0,0,6.0,136.0,19.0,11.4911008009628,13,2229,0.0,275585.0,102.0,0.0,2.0,0.0,0.0,0.0,11.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,46.5,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,99.42,0.0,0.0,0.0,69.59,0.0
16031,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,4.0,0.0,0.0,12.0,4.0,0.0,0.0,8,17.892173913,1066,478,222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.99719244260979,4.99719244260979,33701.0,0.0,122.0,4.0,0.0,0.0,0.0,0.0,19.0,3.0,0,1.0,25.0,7.0,10.201634507929,4,594,0.0,283340.0,2.0,2.0,0.0,0.0,0.0,0.0,12.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,106.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.33,0.0
16032,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,28.0,3.0,0.0,10.0,15,27.0,768,997,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.99677278580092,10.0197475440791,0.0,0.0,0.0,33701.0,12.0445269016698,196.727272727273,8.14862140003492,11.8942970669037,0.0,0.0,1.01857767500436,2.03715535000872,2.03715535000872,0,3.05573302501308,49.8568062706227,9.0,12.3150358160661,10,504,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,57.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.253743950409531,0.0,0.0,0.0,0.0,0.0,452.68,0.0,0.0,0.0,32.0,0.0
16034,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,17,15.063589744,491,0,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.97134454165873,0.0,0.0,33701.0,0.0,17.4563758389261,0.0,0.0,0.0,0.0,2.0759493670886,7.2658227848101,12.4556962025316,0,0.0,17.6455696202531,4.0,10.581612230527,0,829,0.0,17160.0,2.0,2.0,0.0,0.0,0.0,0.0,15.91711409395965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,103.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.7,0.0,491.74,0.0,52.0,4.1
16035,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,9.0,0.0,0.0,9.0,2.0,0.0,0.0,6,32.0,1023,0,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.986245734759778,0.0,0.0,4.88612881352341,0.0,33701.0,7.8740157480315,55.1181102362205,16.225352112676,0.0,4.05633802816901,0.0,0.0,1.01408450704225,2.0281690140845,0,2.0281690140845,44.619718309859,3.0,9.87960572696513,1,507,0.0,62630.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7090551181102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
16036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,19.0,5.0,10.0,0.0,9,15.882352941,837,49,112,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994493311578499,0.0,0.0,9.94493311578499,0.0,0.0,0.0,33701.0,10.4137931034483,107.262068965517,6.96,0.0,0.0,0.0,0.0,0.87,0.87,0,2.61,25.23,5.0,9.90338745609941,0,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.88,0.0,0.0,0.0,53.0,0.0
16037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,16.0,0.0,7.0,4.0,10.0,0.0,17,9.7956020537,914,0,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.9290780141844,0.0,0.0,0.0,33701.0,10.0,26.0,48.0,20.1232826528643,0.0,0.0,0.0,0.0,7.0,0,1.0,21.0,2.0,8.77634413561619,0,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.66,0.0,915.31,0.0,101.0,0.0
16038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,8.0,0.0,8.0,2.0,5.0,0.0,6,59.0,2106,0,400,0,42.0,54.0,42.0,36.0,36.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961396791649733,0.0,0.0,4.72712772083155,4.97076630071662,0.0,0.0,33701.0,7.95151515151516,41.7454545454545,23.6675900277008,0.0,3.94459833795014,0.0,0.0,10.8476454293629,2.9584487534626,0,0.986149584487535,55.224376731302,11.0,8.50838684536575,0,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,93.33,0.0,0.0,8.12178324745239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0
16039,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,4.0,32.0,7.0,0.0,0.0,8,16.047116867,854,478,222,1,27.0,30.0,27.0,30.0,30.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.01834285143823,0.0,0.0,0.0,4.7298168723312,33701.0,0.0,146.0,0.0,3.98879542468412,8.0,0.0,1.0,22.0,4.0,0,2.0,37.0,5.0,10.201634507929,0,594,0.0,202250.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0
16040,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,4.0,0.0,0.0,13.0,2.0,9.0,5.0,9,10.056497175,1649,0,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.2533790815347,5.20093764563722,0.0,0.0,33701.0,20.1327465725988,90.5973595766946,12.4650285193343,0.0,0.0,0.0,0.0,5.19376188305595,1.03875237661119,0,4.15500950644476,58.3018555505679,8.0,11.7215729235961,4,859,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709631570081051,0.0,0.0,0.0,0.0,0.0,230.82,0.0,0.0,0.0,inf,0.0
