COM,Nom Commune,NTLBIN,P20_SCOL1824,P20_SCOL2529,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_SUP34,P20_ETUD1564,P20_RETR1564,C20_ACT1564_CS3,C20_ACT1564_CS4
16090,Chateauneuf-sur-Charente,0,52,4,533,270,4,16,96,5,2001.97136421962,140.658865573093,32.5439059812856,2.84458024082365,3.84981850464647,156.775989969364,135.986921925684,161.542938500875,116.530392890055,262.078492883691
16091,Chatignac,0,3,0,28,9,0,1,2,1,86.4971098265896,2.98265895953757,0.0,0.0,0.0,5.96531791907514,7.95375722543353,5.96531791907514,14.9132947976879,0.0
16093,Chazelles,0,31,5,233,151,2,1,28,4,921.234394273238,54.1979210595721,7.05060565306473,1.10633793788008,3.40404589283351,59.659199336557,77.9086268230964,93.3100789705976,59.4992460850561,163.412774317004
16095,Chenon,0,2,0,20,11,1,1,3,0,65.0,3.0,0.0,0.0,0.0,6.0,4.0,12.0,0.0,0.0
16096,Cherves-Chatelars,0,5,0,68,28,0,0,10,2,238.033985132509,22.0863313551169,1.00729218242428,1.00729218242428,0.0,10.1337298876008,17.9950328591882,26.3977961619156,5.07978919731821,45.3736939444845
16097,Cherves-Richemont,0,84,0,336,179,2,9,63,4,1332.00615273514,81.0348689614514,16.7802333404617,3.94458971771166,1.94167750123998,76.5911220482488,146.892299682788,108.523844141399,93.8504629939742,190.368170416958
16098,La Chevrerie,0,1,0,32,6,0,0,4,0,81.1678832116788,6.08759124087591,0.0,0.0,0.0,7.1021897810219,5.07299270072993,14.2043795620438,0.0,0.0
16099,Chillac,0,2,0,22,12,0,1,6,2,112.626563140603,8.11057540832557,1.0147473181539,1.0223186769925,0.0,10.223638293571,9.20894915383562,11.0497138615393,15.2969233606945,15.3729194108996
16100,Chirac,0,2,0,130,46,0,0,5,4,454.0,22.0,4.0,0.0,1.0,27.0,33.0,54.0,5.0,100.0
16101,Claix,0,32,3,167,101,0,2,12,1,683.0,35.0,1.0,4.0,2.0,58.0,70.0,59.0,45.0,125.0
16102,Cognac,1,451,67,2627,1499,37,85,538,58,11503.4376032103,1285.44073921001,295.949320225677,87.2491343968507,77.857348857567,859.842857099353,905.148227320626,788.251090037678,1111.39136785693,2137.33723968891
16103,Combiers,0,0,0,20,3,0,1,3,0,66.9032258064516,3.93548387096774,2.95161290322581,0.0,0.0,7.87096774193548,0.983870967741935,9.83870967741936,0.0,19.6774193548387
16104,Condac,0,12,0,100,26,0,0,13,1,288.066163745109,38.4774998745857,8.92724475468207,1.11046241567369,0.0,13.1983474375931,23.181316718496,31.0268135114205,29.1481797657875,28.7737045134521
16105,Condeon,0,12,1,102,47,0,0,12,1,372.310027992842,25.2566586268267,2.0241186791574,4.13023531915205,1.01126185674491,24.9840603080498,29.2776874647223,25.6014162740122,35.4184125349792,42.1485846996617
16106,Confolens,0,55,2,373,151,10,15,111,8,1387.89002692898,169.684987042542,47.8716026541984,3.98899520309314,8.98490775154163,78.9578513472855,107.469162931913,167.285484679133,55.1953835690163,144.743682029968
16107,Coulgens,0,6,1,91,43,0,1,7,0,348.450521086997,30.4018514005792,2.06013608813079,1.01366416981245,0.0,19.250512155207,29.7450508290662,23.0905933814749,5.01479216892481,30.4657332341877
16108,Coulonges,0,4,1,24,11,0,0,3,0,75.2631578947368,5.86466165413534,1.95488721804511,0.0,0.0,2.93233082706767,6.84210526315789,3.90977443609023,4.88721804511278,14.6616541353383
16109,Courbillac,0,13,2,114,52,1,0,15,3,479.390740213659,24.5654910816244,2.26038034418121,0.950931250753814,2.97845997448136,19.2457284406915,36.2201898996431,23.5580768206322,25.4077564711616,90.7766152518214
16110,Courcome,0,9,0,121,53,0,3,13,6,441.819625526278,49.5345272425353,8.67209253158891,2.81204600965,3.03727047585262,24.5571656740756,30.338290235178,50.0486629248394,26.5524379788997,43.3243759332342
16111,Courgeac,0,5,0,19,17,0,1,3,2,105.95530726257,6.80446927374302,0.972067039106145,0.972067039106145,0.972067039106145,5.83240223463687,9.72067039106145,15.5530726256983,14.5810055865922,4.86033519553073
16112,Courlac,0,1,0,4,4,0,0,1,0,22.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0
16113,La Couronne,0,533,23,910,549,16,28,200,15,5082.89281545475,614.919122666706,119.404622424576,26.1168290298026,21.7719244597475,285.203949139585,668.895728386821,408.101351163177,225.949471802854,766.052444674694
16114,Couture,0,3,0,22,10,0,0,4,1,79.9575757575758,8.0969696969697,3.03636363636364,0.0,1.01212121212121,6.07272727272727,0.0,9.10909090909091,20.2424242424242,5.06060606060606
16116,Criteuil-la-Magdeleine,0,8,0,49,29,0,0,30,3,238.226686606336,10.3599691981587,2.0640763997704,0.0,0.0,20.2841954901645,15.9035137222225,20.2477523239933,14.3703707869433,47.5194153197971
16117,Curac,0,0,0,14,2,0,0,1,0,69.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,15.0,10.0
16118,Deviat,0,2,0,13,7,0,0,1,0,73.2857142857143,9.64285714285714,0.964285714285714,1.92857142857143,0.0,4.82142857142857,3.85714285714286,7.71428571428571,0.0,4.82142857142857
16119,Dignac,0,27,0,203,114,0,1,19,5,771.472093763114,75.0563384491975,9.00979676871824,1.00056054668358,2.00348794756436,45.0158158398635,53.9748027021897,77.1283618323255,50.0339689109974,155.116536747086
16120,Dirac,0,27,5,237,159,1,2,29,1,888.747777903642,52.8539062067211,2.98470554947183,4.02259840662517,7.92864553690091,85.7636190397504,77.8656517765022,87.0250193456732,125.15881366159,184.075365308893
16121,Douzat,0,8,1,73,45,0,0,8,1,266.294650400815,15.7720559205581,1.94434781728877,0.0,0.0,11.7752462154092,18.432965335295,27.1390867183367,5.02528533235634,39.5423448400603
16122,Ebreon,0,2,0,22,11,0,0,7,0,77.2027972027972,5.79020979020979,1.93006993006993,0.0,0.0,1.93006993006993,5.79020979020979,11.5804195804196,0.0,9.65034965034965
16123,Echallat,0,3,1,69,41,0,1,26,3,287.0,17.0,2.0,0.0,2.0,19.0,21.0,25.0,10.0,50.0
16124,Ecuras,0,2,1,75,27,0,1,7,2,293.202796645154,33.1027618305245,10.9033753848177,1.95486446066624,0.99307087111829,11.7048381857065,9.23552715656038,48.6685776833696,24.054690680569,9.77432230333122
16125,Edon,0,4,0,42,20,0,0,6,0,152.0,9.0,0.0,1.0,1.0,5.0,12.0,18.0,0.0,25.0
16127,Empure,0,2,0,20,4,0,0,4,1,61.7171717171717,1.8989898989899,1.8989898989899,0.0,0.0,2.84848484848485,3.7979797979798,3.7979797979798,4.74747474747475,4.74747474747475
16128,Epenede,0,0,0,36,8,0,0,2,0,94.0497976652063,12.825771076666,7.36874383940523,0.0,0.0,3.63801815817382,2.72851361863037,20.009099869956,0.0,18.1900907908691
16130,Les Essards,0,1,1,25,6,0,0,5,0,101.0,11.0,1.0,0.0,0.0,7.0,1.0,6.0,5.0,10.0
16131,Esse,0,3,0,69,23,0,1,9,0,297.383612224428,18.1438178889166,2.01800337048375,2.0134542684003,0.0,22.1706920357584,15.1046252953808,32.2895848403166,10.0672025447781,55.4799558932412
16132,Etagnac,0,10,0,131,71,3,3,21,0,547.57007329344,45.1918085918016,7.01507024410068,0.0,1.01992643736075,17.1557332010616,46.7534529039836,69.8152554235966,20.1901525151548,60.3647986515004
16133,Etriac,0,1,0,25,19,0,0,4,2,119.60101010101,3.01515151515152,1.0050505050505,0.0,0.0,12.0606060606061,8.04040404040404,3.01515151515152,5.02525252525253,25.1262626262626
16134,Exideuil-sur-Vienne,0,9,1,129,43,2,0,11,2,590.20521191623,44.7947766126824,5.94055955675187,0.0,3.99116762293926,27.0421602259387,43.6148923562034,72.5465133211929,14.7293764600199,64.6601829112811
16135,Eymouthiers,0,4,0,42,27,0,0,4,0,200.70208074339,20.8632645996259,0.993967598035019,1.98687663098473,1.98581862957978,13.9118422405125,8.93724183451397,18.886444055712,9.93438456412455,29.8137365255757
16136,La Faye,0,5,1,66,31,1,0,15,3,342.217173108275,27.0329981264526,3.78966113670062,0.0,1.93693424447853,20.743857626363,22.999344679299,41.6433573124328,24.7773498457626,55.4652730406282
16137,Feuillade,0,4,0,62,20,0,0,9,0,164.7545122204,8.03249452736411,1.10887692879821,0.0,0.0,9.55875418068291,8.32721963842572,19.3791182665734,9.36381167540206,29.0584161397249
16138,Fleac,0,82,7,556,349,4,10,58,3,2279.0,180.0,28.0,11.0,6.0,223.0,172.0,175.0,275.0,475.0
16139,Fleurac,0,1,0,28,22,0,0,7,1,136.554251409553,5.02619345996469,1.00523869199294,0.0,0.0,10.0523869199294,4.02095476797175,13.0681029959082,20.1047738398588,25.1309672998234
16141,Fontenille,0,2,1,46,27,0,0,4,0,183.341100458597,15.0487200671933,3.04861891073981,1.03080225399151,0.982346437019479,8.10810870781047,8.33750125783815,19.5438451356611,26.2904669353658,29.7474010475317
16142,La Foret-de-Tesse,0,2,0,45,8,0,0,4,0,108.0,11.0,0.0,0.0,1.0,4.0,4.0,22.0,0.0,5.0
16143,Fouquebrune,0,8,0,118,70,0,0,10,2,414.320873303324,31.5610794528798,1.03829312251838,0.0,1.00478948971713,25.2866402636753,26.625007541878,44.112764891679,30.6437971836662,71.1121339374119
16144,Fouqueure,0,6,0,38,14,0,0,8,0,247.058757394284,17.6557618510939,4.16734366340963,2.09739876876995,0.0,18.631709981699,16.0327854175922,29.1826474442151,0.0,41.5813862759543
16145,Foussignac,0,8,2,80,69,0,0,21,4,396.514761594509,32.7649057930077,4.83653507892435,0.963222311164947,2.09053507151334,20.1619843098531,26.3382004915526,35.509183087507,29.7087393760178,55.0115933191696
16146,Garat,1,33,2,313,202,0,2,40,5,1267.16731782113,83.7220965619822,9.30290797156666,5.16841727383348,2.06720960009497,117.828445320415,107.498760102118,129.18819675664,144.700025531508,263.56833149198
16147,Gardes-le-Pontaroux,0,3,0,38,19,0,0,9,1,150.0,8.0,0.0,0.0,1.0,7.0,14.0,19.0,15.0,25.0
16148,Genac-Bignac,0,16,4,163,115,0,1,19,2,604.22681816289,43.3776610739316,5.81377168846585,3.11408813788934,1.42676266439126,48.376221465299,39.8248886525916,47.0466068490457,37.7912451698022,125.282982833687
16150,Gensac-la-Pallue,0,23,0,202,115,4,12,41,3,948.010074755172,69.1086172886684,10.2886109033212,3.88384683973189,7.04376421728998,43.8751012036318,74.1398737460509,121.375841131491,86.7087573050554,145.138420529696
16151,Gente,0,13,2,138,71,0,7,19,3,537.734149513849,37.8969736445186,6.95284662892274,1.99840925140907,0.999204625704535,25.9887202700526,38.6287780532175,61.4822915650633,30.0192672459505,104.544465422094
16152,Gimeux,0,11,0,109,39,0,0,14,2,436.688199620866,25.9524283034587,6.04204116987314,0.995218617529973,0.995218617529973,34.9412085917128,35.913008837324,43.7183388401686,39.9348757114402,99.8972697970918
16153,Mainxe-Gondeville,0,15,0,168,96,0,3,32,5,698.0,58.0,9.0,1.0,2.0,59.0,39.0,41.0,45.0,135.0
16154,Gond-Pontouvre,0,156,24,876,518,8,50,190,18,3603.8494580822,314.954192935736,54.2947301918632,32.5325409973635,9.30272013374174,357.396691874796,298.719186429688,210.935125011422,333.817396893994,774.140371251385
16155,Les Gours,0,1,0,19,6,0,0,3,0,58.7096774193548,2.25806451612903,0.0,1.12903225806452,0.0,1.12903225806452,2.25806451612903,7.90322580645161,0.0,11.2903225806452
16157,Le Grand-Madieu,0,0,0,21,16,0,0,1,0,79.0,6.0,0.0,2.0,0.0,7.0,2.0,12.0,0.0,10.0
16158,Grassac,0,6,0,50,31,0,0,6,3,180.291029442413,16.9260954807275,0.0,0.0,0.0,8.82498960272099,5.76120167663038,23.1254423862912,9.63786956346555,29.6741789800944
16160,Guimps,0,4,0,72,42,0,1,22,5,300.0,15.0,0.0,0.0,1.0,12.0,22.0,29.0,10.0,55.0
16161,Guizengeard,0,4,0,20,7,0,0,3,1,102.0,13.0,3.0,0.0,0.0,3.0,8.0,9.0,0.0,0.0
16162,Gurat,0,2,0,24,12,0,0,8,2,94.0,12.0,2.0,0.0,0.0,6.0,9.0,5.0,5.0,10.0
16163,Hiersac,0,23,1,161,98,0,3,29,4,691.573639653397,62.845830198564,10.1528859600781,2.02586562025785,5.05689181525291,48.6212727399485,49.5173168327849,65.090376407067,30.4470303625835,131.741064940386
16164,Hiesse,0,2,1,32,17,0,0,3,0,131.6144345564,23.6195214920112,4.9292005575024,0.924518098565777,1.00099496839737,6.95945042526072,6.77549940805939,15.0700759547218,0.0,10.1443153291411
16165,Houlette,0,3,1,48,25,0,0,6,0,233.586545100547,14.9382260622868,1.8293271122476,0.948125864494354,0.914663556123802,16.1638455302763,11.1791417070519,7.83035039746772,18.3050810110512,23.548077015361
16166,L'Isle-d'Espagnac,0,172,23,826,438,25,28,134,16,3160.8959269638,252.231193184014,37.1723123534,17.128407775283,14.6414030445311,293.377439535302,270.44710172461,218.309860652581,307.668041458635,558.077038488744
16167,Jarnac,0,93,6,557,285,6,19,152,17,2538.9625675156,314.228033745176,72.7257930553177,19.2141498895664,6.06533737372804,178.885311671337,160.768834065649,234.29567488829,85.9370163272653,348.682284113642
16168,Jauldes,0,17,0,119,70,0,0,5,1,528.710307653637,37.2165929558841,5.00018948690629,2.0183078282457,0.964242959277968,44.990953840929,33.7269333579806,47.7273050502356,30.1459732958856,140.767774721431
16169,Javrezac,0,8,2,76,43,0,2,17,1,340.364705679925,17.9212334754428,2.89613183205059,3.02814699337683,0.0,41.1015310137825,21.4470333799373,22.0358656575441,30.7730482511906,75.0940346116722
16170,Juignac,0,5,0,73,31,0,1,5,0,209.0,15.0,0.0,2.0,0.0,8.0,15.0,23.0,20.0,30.0
16171,Juillac-le-Coq,0,8,0,95,44,0,1,28,2,386.0,20.0,11.0,1.0,2.0,38.0,16.0,28.0,30.0,65.0
16173,Juille,0,3,1,24,8,0,0,6,2,114.108695652174,12.7880434782609,2.95108695652174,0.0,0.0,1.96739130434783,5.90217391304348,13.7717391304348,0.0,0.0
16174,Julienne,0,11,0,84,42,0,0,7,0,331.037915171078,24.3798100448865,3.99623257848522,2.06543183722682,1.02128915487782,13.2345645753765,28.1738404036539,32.3922994733264,35.7551804542872,86.6110015780712
16175,Val des Vignes,0,25,1,201,101,1,3,50,7,732.0,44.0,7.0,1.0,0.0,62.0,54.0,51.0,40.0,145.0
16176,Lachaise,0,4,3,36,26,0,0,7,2,184.91346628752,8.55567828893956,0.0,0.0,0.0,5.8546875355139,9.5662945010022,15.5324960741784,4.72233554494404,48.4431964012745
16177,Ladiville,0,2,1,11,9,0,0,5,2,73.75,5.9,3.93333333333333,0.0,0.0,5.9,6.88333333333333,5.9,0.0,19.6666666666667
16178,Lagarde-sur-le-Ne,0,1,1,24,20,0,0,5,0,117.0,10.0,3.0,0.0,0.0,8.0,9.0,11.0,0.0,20.0
16180,Laprade,0,3,1,36,21,0,0,5,6,146.778798721263,16.9411912017674,2.00244205609957,0.978119258651765,0.0,9.96540039071486,7.9257241061965,19.0639638044033,4.93628444988242,25.0994807508622
16181,Lessac,0,2,0,74,21,0,1,8,2,322.323817473636,25.5952540199713,5.84209163606302,0.96116094065737,0.0,16.7696400739148,20.4715382309535,35.3228686238377,9.84849886794592,39.1802524613153
16182,Lesterps,0,4,1,62,31,0,0,12,1,243.0,23.0,6.0,1.0,2.0,8.0,14.0,34.0,5.0,15.0
16183,Lesignac-Durand,0,0,1,27,9,0,0,4,0,96.0,10.0,0.0,0.0,2.0,4.0,3.0,14.0,5.0,15.0
16184,Licheres,0,2,0,9,4,0,0,2,0,42.5057471264368,1.97701149425287,0.0,0.0,0.0,1.97701149425287,0.0,7.90804597701149,0.0,24.7126436781609
16185,Ligne,0,2,0,25,4,0,0,7,0,89.2902415102626,5.91731074990968,1.99550720507711,0.0,0.980450886208142,7.84360708966514,5.88270531724885,13.726312406914,4.90225443104071,4.90225443104071
16186,Lignieres-Ambleville,0,7,0,105,51,1,2,42,5,410.871354977748,24.7149543544473,3.95814298584352,0.0,0.0,24.7238063106607,17.6978796901461,22.829859661094,10.0230069395795,69.4090135801719
16187,Linars,0,25,4,284,171,0,0,27,4,1109.19573090588,94.9558753471068,9.1604155973479,4.930598883784,3.05210590105187,100.106381760828,84.897482065327,115.382361538722,121.102258441224,181.472606699469
16188,Le Lindois,0,8,0,64,24,0,0,3,1,207.920889272128,15.4957632956386,4.83107098393707,0.926987192956302,0.0,11.4775317625759,16.0012753380135,34.3667216093023,0.0,24.3482778757397
16189,Londigny,0,2,0,25,16,0,0,5,2,129.019771307048,17.1504427952271,2.01993867034146,1.00572970103977,2.01145940207955,6.05134567880049,8.07126649584143,14.0823423008331,0.0,15.0965334543459
16190,Longre,0,4,0,26,14,0,0,5,0,98.4705882352941,6.96256684491979,0.994652406417112,0.0,0.0,4.97326203208556,6.96256684491979,13.9251336898396,0.0,14.9197860962567
16191,Lonnes,0,1,0,28,13,0,0,3,0,90.0,10.0,2.0,2.0,0.0,5.0,6.0,7.0,10.0,10.0
16192,Terres-de-Haute-Charente,0,50,1,529,218,3,7,72,6,2157.36123438939,175.156687157588,30.5262425955428,10.5076714618264,6.21626748970768,91.9186896946014,156.178873438432,225.696816394716,92.4066046397094,296.33382382205
16193,Louzac-Saint-Andre,0,18,1,140,51,0,1,14,1,615.895269658991,48.3496221687852,10.9987255388436,0.0,0.873329822449348,27.504990397429,55.8491235996927,54.4438350129761,45.3262623767107,74.7475645511637
16194,Lupsault,0,3,0,15,6,0,1,4,1,52.843137254902,2.15686274509804,0.0,0.0,1.07843137254902,3.23529411764706,3.23529411764706,5.3921568627451,0.0,0.0
16195,Lussac,0,6,0,38,10,0,0,2,1,174.351743784746,15.212548093432,3.04669043093164,0.0,0.0,10.1337390489268,12.0974493043333,13.2252301833111,10.1756001074533,10.1456741684139
16196,Luxe,0,5,0,75,42,0,1,10,0,360.710525384807,37.7181759773409,5.0101584698473,2.01933659723837,0.986851319985503,18.9331645690073,19.5299339881149,43.1782594139595,0.0,29.7626287882245
16197,La Magdeleine,0,0,0,19,7,0,0,3,0,60.0,6.0,0.0,1.0,0.0,4.0,7.0,6.0,5.0,10.0
16198,Magnac-Lavalette-Villars,0,10,1,72,39,0,1,11,0,288.46352035434,23.4847354822868,3.80567108448677,2.76855765650458,2.72438056761663,26.3454525055963,21.6493507414313,23.3192904147336,19.3733578018791,51.632423163984
16199,Magnac-sur-Touvre,0,69,6,488,308,1,7,31,4,1890.46300224475,140.857576661276,20.2706339889609,9.11553448978196,11.1684278908288,192.571114595496,133.245477945567,171.978097609821,162.189836867154,455.959381950155
16200,Maine-de-Boixe,0,5,1,63,45,0,3,12,1,297.276780637429,19.4955489772207,6.7312928309744,0.989371750769254,0.955201849836396,9.96699039860287,13.3786857637277,55.2107919747655,15.0175374698706,39.6052174693908
16203,Mainzac,0,0,0,22,3,0,0,2,0,72.4818181818182,10.8181818181818,4.32727272727273,0.0,0.0,4.32727272727273,1.08181818181818,11.9,0.0,5.40909090909091
16204,Bellevigne,0,22,2,211,85,0,5,61,9,737.0,41.0,7.0,2.0,0.0,54.0,37.0,53.0,30.0,95.0
16205,Manot,0,6,0,79,23,0,0,5,0,319.230557221423,35.5713797140544,8.99094054389171,0.0,0.0,12.0887971714835,24.3223480437956,37.5031955275195,4.53202321045933,33.6816791467636
16206,Mansle,0,38,1,293,131,2,10,56,3,1116.38175096863,124.430157403246,18.0723865764209,6.85748900265442,2.8618483408969,69.1406915139502,83.9099796046005,88.8033153309075,39.2780418620012,188.546045214802
16207,Marcillac-Lanville,0,9,1,70,32,0,0,9,1,276.433700487753,34.8083324003259,6.51431472923683,0.0,1.08746202307327,10.6472832621368,17.1575181720693,27.4150477481036,8.76736950838318,44.1989423326093
16208,Mareuil,0,5,2,76,25,0,1,9,0,231.759073618084,18.9451623317495,5.34094293612746,0.952633734939656,0.0,16.0592577161123,11.9818212708651,25.3072686744844,20.6018252923403,37.3169385005698
16209,Marillac-le-Franc,0,13,2,136,80,0,0,12,0,481.502301214153,22.9978005703598,0.993969118705479,2.01647126281044,0.0,46.143976740299,37.7793449459385,39.3285018694229,30.1396888872044,105.116637091486
16210,Marsac,0,22,2,103,66,0,0,17,4,505.880383743856,40.4509988728741,4.95515038023354,1.01404094353241,1.91213573865856,35.5145216175475,43.9848123754194,55.7784945711268,49.8523846167886,73.7349181175955
16211,Marthon,0,10,0,85,37,0,0,20,3,313.450109084846,27.1926974223656,4.07714645718323,0.936261392420084,2.02517313568369,16.7815095343127,21.3451243061147,28.4208223079349,30.3775970352553,50.254612839338
16212,Massignac,0,4,0,53,22,0,1,10,0,208.22718447553,18.8206260550717,5.92854765224276,0.0,1.00637310431373,10.9333210642029,8.78397402587971,25.1739282404358,14.7517513861166,14.8890994046282
16213,Mazerolles,0,2,0,43,22,0,0,5,3,153.397336282148,6.96986912698088,1.00888120945998,1.00888120945998,0.0,10.0477804579187,7.94742184679729,20.209065161878,10.1410353450384,25.1703420981372
16215,Medillac,0,2,0,20,16,0,0,2,1,88.6962025316456,7.79746835443038,1.94936708860759,0.0,0.0,0.974683544303797,3.89873417721519,12.6708860759494,4.87341772151899,9.74683544303798
16216,Merignac,0,11,1,123,70,0,1,34,2,424.445836924803,28.3280256602626,8.43975004361062,0.959620711803412,2.02559707334795,36.3373229580995,21.155942993011,48.0482480133004,49.423853662559,83.369013452389
16217,Merpins,0,19,3,159,97,6,6,35,3,667.0,41.0,5.0,1.0,2.0,46.0,52.0,51.0,80.0,130.0
16218,Mesnac,0,5,1,64,34,0,1,8,2,280.0,23.0,4.0,0.0,1.0,13.0,8.0,23.0,10.0,40.0
16220,Les Metairies,0,11,0,104,50,0,0,10,1,434.117014981889,43.0199702999002,8.95627080330091,1.01760817187495,4.01936031150239,20.2251397790178,29.7902548344922,34.6518801600994,25.1848527911556,60.2879709896713
16221,Mons,0,4,0,42,10,0,0,7,2,146.675460130371,16.0190703198673,6.44094757554926,0.0,0.0,0.814680813692407,9.00651159320012,20.968645343173,0.0,14.7639084033065
16222,Montboyer,0,8,0,49,11,0,2,8,1,183.359399782467,14.5442096542333,0.934993981333262,0.0,1.07479278945853,5.88923388644765,8.91369981796938,21.0613828385647,9.03531492878581,14.0946539915317
16223,Montbron,1,26,0,271,144,5,4,64,5,1052.0,98.0,18.0,4.0,1.0,47.0,73.0,142.0,30.0,140.0
16224,Montmerac,0,7,1,88,76,0,0,24,2,426.609477722068,33.0799183405022,2.00926927023086,2.00628514716454,0.0,23.0469717255476,28.0805672181735,51.0039724201955,25.026463982398,35.0727992536654
16225,Montemboeuf,0,6,0,97,60,1,2,18,1,381.190083607761,20.5091002894787,1.98118854599799,1.98118854599799,0.0,28.4533566874788,28.7106330387446,35.0574727868077,20.1843842892852,90.7663475107312
16226,Montignac-Charente,0,13,2,114,53,0,0,18,1,383.0,34.0,4.0,0.0,1.0,36.0,31.0,27.0,20.0,90.0
16227,Montignac-le-Coq,0,4,0,24,11,0,0,1,0,79.0,8.0,1.0,1.0,0.0,13.0,3.0,8.0,5.0,25.0
16229,Montjean,0,0,0,28,12,0,1,4,2,132.144957448441,18.2571997988156,7.15488637087311,0.997283017349145,0.0,6.05626416186095,6.11464973565839,16.0438916560371,4.91549790578084,5.0583554085302
16230,Montmoreau,1,58,0,363,171,7,10,63,5,1325.07216533435,99.1508560063159,18.9479715601263,6.29873873389518,4.5507090322402,87.9845296229643,88.7342588930414,127.014982634493,98.4967698861713,127.208498429081
16231,Montrollet,0,3,0,64,28,0,0,4,1,183.04525194024,13.254785241443,2.09644108295598,1.99504433220269,1.04822054147799,12.1730596472386,16.4316041228663,21.9463048669217,10.1414314329213,35.417467063801
16232,Mornac,0,41,1,345,207,4,8,34,2,1336.22591327323,99.4887541910396,10.8998920341004,6.84238915213979,2.02365005684594,96.8293286210499,103.125965846979,159.468082971627,153.551242754819,212.876340789391
16233,Mosnac-Saint-Simeux,0,24,0,138,106,0,2,22,2,639.59765095727,43.8091925146418,4.0161569129422,1.03559454186093,3.03229450993473,49.8637016121262,60.3161625680073,52.8230368027509,53.9320657326277,134.557816651976
16234,Moulidars,0,18,1,107,81,0,0,24,5,457.78443314965,19.6947409394852,1.0872182911478,2.31485270672839,1.22763441558059,47.0667053549733,39.2305708300756,30.4954408328568,24.8355861217174,87.1295906261554
16236,Mouthiers-sur-Bo├½me,0,52,6,331,234,2,5,32,6,1392.0,82.0,11.0,4.0,5.0,160.0,124.0,124.0,85.0,360.0
16237,Mouton,0,1,0,33,24,0,0,5,0,130.0,9.0,2.0,1.0,0.0,11.0,9.0,13.0,20.0,25.0
16238,Moutonneau,0,1,0,17,6,0,0,1,1,62.5913043478261,8.20869565217391,0.0,0.0,1.02608695652174,5.1304347826087,5.1304347826087,7.18260869565217,5.1304347826087,0.0
16239,Mouzon,0,0,0,27,13,0,0,3,0,78.1492537313433,8.11940298507463,2.02985074626866,0.0,2.02985074626866,6.08955223880597,4.05970149253731,12.1791044776119,0.0,20.2985074626866
16240,Nabinaud,0,2,0,16,11,0,0,2,1,56.9991978731041,5.99824651329725,1.99817189684182,1.00001865411386,0.0,5.00009327056929,8.00014923291087,4.00007461645544,5.00009327056929,10.0001865411386
16241,Nanclars,0,4,0,29,23,0,0,2,0,132.926470588235,7.10294117647059,0.0,1.01470588235294,0.0,23.3382352941176,5.07352941176471,6.08823529411765,5.07352941176471,30.4411764705882
16242,Nanteuil-en-Vallee,0,16,0,185,96,0,5,24,3,749.0,78.0,20.0,4.0,2.0,50.0,39.0,104.0,10.0,80.0
16243,Nercillac,0,13,3,151,71,0,5,30,7,629.889764414151,50.0868069791409,6.90694341222414,0.0,1.01594311966431,27.9774534409505,49.7381065729636,65.9598197369364,40.2254675313088,90.4117636652501
16244,Nersac,0,67,3,293,170,6,12,40,3,1422.0,141.0,34.0,5.0,5.0,113.0,127.0,111.0,90.0,270.0
16245,Nieuil,0,13,3,125,59,0,3,10,2,547.090135885585,36.8289653005101,7.37164761042191,0.946948777684824,0.0,23.9292948719439,33.8472099681545,59.9090265706305,20.9342089401378,35.9324358386671
16246,Nonac,0,3,0,43,19,0,0,7,1,145.994633836619,8.8147013391613,0.987477539557392,0.0,0.0,8.26356009848834,12.0704793150176,13.9112293253731,9.53978595380418,8.71328172281561
16248,Oradour,0,1,1,22,8,0,0,4,1,72.5806451612903,3.87096774193548,0.0,0.0,0.0,5.80645161290323,5.80645161290323,7.74193548387097,0.0,14.5161290322581
16249,Oradour-Fanais,0,1,0,42,16,0,0,5,0,204.161295307489,29.3097090797699,8.93873419947986,0.0,0.0,6.80963707887751,11.1504968787999,26.1649760012619,0.0,22.7232819038757
16250,Orgedeuil,0,1,0,29,13,0,0,1,0,122.0,9.0,0.0,0.0,1.0,5.0,6.0,16.0,5.0,25.0
16251,Oriolles,0,5,0,43,18,0,1,5,1,164.2659691254,19.6791805293934,2.80830495254136,0.896854099430361,0.0,2.89076680533606,5.53922758515001,15.315840802431,9.96956352952851,43.5734809343272
16252,Orival,0,0,1,29,6,0,0,1,0,86.5733333333333,8.05333333333333,0.0,2.01333333333333,0.0,5.03333333333333,5.03333333333333,15.1,10.0666666666667,25.1666666666667
16253,Paizay-Naudouin-Embourie,0,10,0,48,21,0,0,11,1,200.914080114748,28.9921451503199,4.00149757946969,0.0,1.00174956723112,12.0008401729129,21.9451062239747,18.026051905759,20.0166781451576,24.9795756710842
16254,Palluaud,0,0,0,33,15,0,0,5,1,125.0,8.0,2.0,1.0,0.0,8.0,5.0,15.0,0.0,5.0
